site,plot,event,year,doy,date,genus
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,152
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,152
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,226
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,152
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S07,lod,2012,Acer,rubrum,198
clarkharvard,S08,bbd,2010,Acer,rubrum,111
clarkharvard,S08,bbd,2011,Acer,rubrum,125
clarkharvard,S08,bbd,2011,Acer,rubrum,125
clarkharvard,S08,bbd,2011,Acer,rubrum,125
clarkharvard,S08,bbd,2011,Acer,rubrum,125
clarkharvard,S08,bbd,2012,Acer,rubrum,103
clarkharvard,S08,bbd,2012,Acer,rubrum,108
clarkharvard,S08,bbd,2012,Acer,rubrum,103
clarkharvard,S08,bbd,2012,Acer,rubrum,130
clarkharvard,S08,bbd,2012,Acer,rubrum,103
clarkharvard,S08,bbd,2012,Acer,rubrum,103
clarkharvard,S08,bbd,2012,Acer,rubrum,103
clarkharvard,S08,bbd,2012,Acer,rubrum,125
clarkharvard,S08,bbd,2012,Acer,rubrum,130
clarkharvard,S08,bbd,2012,Acer,rubrum,86
clarkharvard,S08,bbd,2012,Acer,rubrum,108
clarkharvard,S08,lud,2010,Acer,rubrum,137
clarkharvard,S08,lud,2010,Acer,rubrum,111
clarkharvard,S08,lud,2010,Acer,rubrum,105
clarkharvard,S08,lud,2010,Acer,rubrum,105
clarkharvard,S08,lud,2010,Acer,rubrum,105
clarkharvard,S08,lud,2010,Acer,rubrum,105
clarkharvard,S08,lud,2010,Acer,rubrum,111
clarkharvard,S08,lud,2010,Acer,rubrum,111
clarkharvard,S08,lud,2010,Acer,rubrum,120
clarkharvard,S08,lud,2010,Acer,rubrum,105
clarkharvard,S08,lud,2010,Acer,rubrum,120
clarkharvard,S08,lud,2010,Acer,rubrum,137
clarkharvard,S08,lud,2010,Acer,rubrum,105
clarkharvard,S08,lud,2010,Acer,rubrum,120
clarkharvard,S08,lud,2011,Acer,rubrum,146
clarkharvard,S08,lud,2011,Acer,rubrum,164
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,146
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2011,Acer,rubrum,125
clarkharvard,S08,lud,2012,Acer,rubrum,125
clarkharvard,S08,lud,2012,Acer,rubrum,125
clarkharvard,S08,lud,2012,Acer,rubrum,94
clarkharvard,S08,lud,2012,Acer,rubrum,125
clarkharvard,S08,lud,2012,Acer,rubrum,108
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2011,Acer,rubrum,207
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,198
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S08,lod,2012,Acer,rubrum,152
clarkharvard,S09,bbd,2010,Acer,rubrum,111
clarkharvard,S09,bbd,2010,Acer,rubrum,105
clarkharvard,S09,bbd,2011,Acer,rubrum,125
clarkharvard,S09,bbd,2012,Acer,rubrum,108
clarkharvard,S09,lud,2010,Acer,rubrum,105
clarkharvard,S09,lud,2010,Acer,rubrum,105
clarkharvard,S09,lud,2010,Acer,rubrum,214
clarkharvard,S09,lud,2010,Acer,rubrum,105
clarkharvard,S09,lud,2010,Acer,rubrum,120
clarkharvard,S09,lud,2010,Acer,rubrum,111
clarkharvard,S09,lud,2010,Acer,rubrum,111
clarkharvard,S09,lud,2010,Acer,rubrum,105
clarkharvard,S09,lud,2010,Acer,rubrum,111
clarkharvard,S09,lud,2011,Acer,rubrum,146
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,146
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,146
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,125
clarkharvard,S09,lud,2011,Acer,rubrum,146
clarkharvard,S09,lud,2012,Acer,rubrum,108
clarkharvard,S09,lud,2012,Acer,rubrum,125
clarkharvard,S09,lud,2012,Acer,rubrum,103
clarkharvard,S09,lud,2012,Acer,rubrum,108
clarkharvard,S09,lud,2012,Acer,rubrum,108
clarkharvard,S09,lud,2012,Acer,rubrum,108
clarkharvard,S09,lud,2012,Acer,rubrum,130
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2011,Acer,rubrum,164
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2011,Acer,rubrum,207
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,198
clarkharvard,S09,lod,2012,Acer,rubrum,198
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S09,lod,2012,Acer,rubrum,152
clarkharvard,S10,bbd,2011,Acer,rubrum,125
clarkharvard,S10,bbd,2011,Acer,rubrum,125
clarkharvard,S10,bbd,2011,Acer,rubrum,164
clarkharvard,S10,bbd,2011,Acer,rubrum,125
clarkharvard,S10,bbd,2012,Acer,rubrum,130
clarkharvard,S10,bbd,2012,Acer,rubrum,108
clarkharvard,S10,bbd,2012,Acer,rubrum,125
clarkharvard,S10,bbd,2012,Acer,rubrum,103
clarkharvard,S10,bbd,2012,Acer,rubrum,103
clarkharvard,S10,bbd,2012,Acer,rubrum,108
clarkharvard,S10,bbd,2012,Acer,rubrum,108
clarkharvard,S10,lud,2011,Acer,rubrum,125
clarkharvard,S10,lud,2011,Acer,rubrum,125
clarkharvard,S10,lud,2012,Acer,rubrum,130
clarkharvard,S10,lud,2012,Acer,rubrum,130
clarkharvard,S10,lud,2012,Acer,rubrum,108
clarkharvard,S10,lud,2012,Acer,rubrum,108
clarkharvard,S10,lud,2012,Acer,rubrum,108
clarkharvard,S10,lud,2012,Acer,rubrum,108
clarkharvard,S10,lud,2012,Acer,rubrum,108
clarkharvard,S10,lud,2012,Acer,rubrum,108
clarkharvard,S10,lud,2012,Acer,rubrum,108
clarkharvard,S10,lud,2012,Acer,rubrum,108
clarkharvard,S10,lud,2012,Acer,rubrum,125
clarkharvard,S10,lud,2012,Acer,rubrum,108
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2011,Acer,rubrum,207
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,226
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,152
clarkharvard,S10,lod,2012,Acer,rubrum,152
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S10,lod,2012,Acer,rubrum,152
clarkharvard,S10,lod,2012,Acer,rubrum,198
clarkharvard,S11,bbd,2011,Acer,rubrum,125
clarkharvard,S11,bbd,2012,Acer,rubrum,103
clarkharvard,S11,bbd,2012,Acer,rubrum,103
clarkharvard,S11,bbd,2012,Acer,rubrum,86
clarkharvard,S11,bbd,2012,Acer,rubrum,103
clarkharvard,S11,bbd,2012,Acer,rubrum,108
clarkharvard,S11,bbd,2012,Acer,rubrum,103
clarkharvard,S11,bbd,2012,Acer,rubrum,103
clarkharvard,S11,bbd,2012,Acer,rubrum,94
clarkharvard,S11,bbd,2012,Acer,rubrum,94
clarkharvard,S11,bbd,2012,Acer,rubrum,103
clarkharvard,S11,bbd,2012,Acer,rubrum,103
clarkharvard,S11,bbd,2012,Acer,rubrum,103
clarkharvard,S11,bbd,2012,Acer,rubrum,94
clarkharvard,S11,bbd,2012,Acer,rubrum,103
clarkharvard,S11,bbd,2012,Acer,rubrum,103
clarkharvard,S11,lud,2011,Acer,rubrum,207
clarkharvard,S11,lud,2011,Acer,rubrum,207
clarkharvard,S11,lud,2011,Acer,rubrum,125
clarkharvard,S11,lud,2011,Acer,rubrum,125
clarkharvard,S11,lud,2011,Acer,rubrum,125
clarkharvard,S11,lud,2011,Acer,rubrum,125
clarkharvard,S11,lud,2011,Acer,rubrum,207
clarkharvard,S11,lud,2011,Acer,rubrum,207
clarkharvard,S11,lud,2011,Acer,rubrum,125
clarkharvard,S11,lud,2011,Acer,rubrum,207
clarkharvard,S11,lud,2011,Acer,rubrum,207
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,130
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,125
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,125
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,130
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,125
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lud,2012,Acer,rubrum,108
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,164
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,164
clarkharvard,S11,lod,2011,Acer,rubrum,146
clarkharvard,S11,lod,2011,Acer,rubrum,146
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,146
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,146
clarkharvard,S11,lod,2011,Acer,rubrum,164
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,164
clarkharvard,S11,lod,2011,Acer,rubrum,207
clarkharvard,S11,lod,2011,Acer,rubrum,164
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,226
clarkharvard,S11,lod,2012,Acer,rubrum,198
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,198
clarkharvard,S11,lod,2012,Acer,rubrum,198
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,226
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,198
clarkharvard,S11,lod,2012,Acer,rubrum,226
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,152
clarkharvard,S11,lod,2012,Acer,rubrum,198
clarkharvard,S12,bbd,2011,Acer,rubrum,164
clarkharvard,S12,bbd,2011,Acer,rubrum,164
clarkharvard,S12,bbd,2012,Acer,rubrum,152
clarkharvard,S12,bbd,2012,Acer,rubrum,108
clarkharvard,S12,bbd,2012,Acer,rubrum,103
clarkharvard,S12,bbd,2012,Acer,rubrum,108
clarkharvard,S12,bbd,2012,Acer,rubrum,103
clarkharvard,S12,bbd,2012,Acer,rubrum,108
clarkharvard,S12,bbd,2012,Acer,rubrum,108
clarkharvard,S12,bbd,2012,Acer,rubrum,103
clarkharvard,S12,lud,2012,Acer,rubrum,125
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,125
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lud,2012,Acer,rubrum,125
clarkharvard,S12,lud,2012,Acer,rubrum,125
clarkharvard,S12,lud,2012,Acer,rubrum,108
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,146
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2011,Acer,rubrum,207
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,152
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,152
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,152
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,152
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,S12,lod,2012,Acer,rubrum,198
clarkharvard,G01,bbd,2010,Fagus,grandifolia,111
clarkharvard,G01,bbd,2010,Fagus,grandifolia,120
clarkharvard,G01,bbd,2010,Fagus,grandifolia,111
clarkharvard,G01,bbd,2011,Fagus,grandifolia,110
clarkharvard,G01,bbd,2011,Fagus,grandifolia,125
clarkharvard,G01,bbd,2011,Fagus,grandifolia,125
clarkharvard,G01,bbd,2012,Fagus,grandifolia,125
clarkharvard,G01,bbd,2012,Fagus,grandifolia,108
clarkharvard,G01,lud,2010,Fagus,grandifolia,120
clarkharvard,G01,lud,2010,Fagus,grandifolia,120
clarkharvard,G01,lud,2011,Fagus,grandifolia,125
clarkharvard,G01,lud,2012,Fagus,grandifolia,125
clarkharvard,G01,lud,2012,Fagus,grandifolia,125
clarkharvard,G01,lud,2012,Fagus,grandifolia,125
clarkharvard,G01,lod,2010,Fagus,grandifolia,188
clarkharvard,G01,lod,2010,Fagus,grandifolia,188
clarkharvard,G01,lod,2010,Fagus,grandifolia,167
clarkharvard,G01,lod,2010,Fagus,grandifolia,188
clarkharvard,G01,lod,2011,Fagus,grandifolia,164
clarkharvard,G01,lod,2011,Fagus,grandifolia,164
clarkharvard,G01,lod,2011,Fagus,grandifolia,164
clarkharvard,G01,lod,2011,Fagus,grandifolia,164
clarkharvard,G01,lod,2012,Fagus,grandifolia,152
clarkharvard,G01,lod,2012,Fagus,grandifolia,152
clarkharvard,G01,lod,2012,Fagus,grandifolia,152
clarkharvard,G01,lod,2012,Fagus,grandifolia,152
clarkharvard,G03,bbd,2010,Fagus,grandifolia,105
clarkharvard,G03,bbd,2011,Fagus,grandifolia,125
clarkharvard,G03,bbd,2012,Fagus,grandifolia,125
clarkharvard,G03,lod,2010,Fagus,grandifolia,188
clarkharvard,G03,lod,2011,Fagus,grandifolia,214
clarkharvard,G03,lod,2012,Fagus,grandifolia,207
clarkharvard,G05,lud,2012,Fagus,grandifolia,125
clarkharvard,G05,lod,2012,Fagus,grandifolia,152
clarkharvard,G09,bbd,2010,Fagus,grandifolia,111
clarkharvard,G09,lud,2010,Fagus,grandifolia,120
clarkharvard,G09,lud,2011,Fagus,grandifolia,125
clarkharvard,G09,lud,2012,Fagus,grandifolia,108
clarkharvard,G09,lod,2010,Fagus,grandifolia,214
clarkharvard,G09,lod,2011,Fagus,grandifolia,164
clarkharvard,G09,lod,2012,Fagus,grandifolia,152
clarkharvard,S08,bbd,2010,Fagus,grandifolia,144
clarkharvard,S08,lud,2010,Fagus,grandifolia,105
clarkharvard,S08,lud,2011,Fagus,grandifolia,125
clarkharvard,S08,lod,2010,Fagus,grandifolia,188
clarkharvard,S08,lod,2011,Fagus,grandifolia,146
clarkharvard,S08,lod,2012,Fagus,grandifolia,198
clarkharvard,S09,bbd,2010,Fagus,grandifolia,105
clarkharvard,S09,lud,2010,Fagus,grandifolia,111
ellison,1,sen,2011,Acer,rubrum,294
ellison,10,sen,2011,Acer,rubrum,294
ellison,12,sen,2011,Acer,rubrum,294
ellison,4,sen,2010,Acer,rubrum,292
ellison,4,sen,2011,Acer,rubrum,271
ellison,1,sen,2010,Acer,rubrum,307
ellison,1,sen,2011,Acer,rubrum,313
ellison,9,sen,2010,Acer,rubrum,292
ellison,9,sen,2011,Acer,rubrum,271
ellison,1,sen,2011,Acer,rubrum,294
ellison,4,sen,2010,Acer,rubrum,292
ellison,4,sen,2011,Acer,rubrum,271
ellison,8,sen,2011,Acer,rubrum,294
ellison,9,sen,2011,Acer,rubrum,305
ellison,10,sen,2011,Acer,rubrum,313
ellison,6,sen,2011,Acer,rubrum,271
ellison,7,sen,2010,Acer,rubrum,264
ellison,7,sen,2011,Acer,rubrum,294
