Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,,55,65,85,91,95,death 
,,,T+,,,sp,,20/03/03,1-Mar,,26-Jun,8-Jul,,,
,,,T+,,,sp,,20/03/03,1-Mar,14-May,18-May,8-Jun,,,
,,,T+,10,,sp,,20/03/03,1-Mar,14-Jun,17-Jun,13-Jul,,,
,,,T+,15,,sp,,20/03/03,1-Mar,18-May,22-May,8-Jun,,,
,,,T++,,,sp,,20/03/03,25-Feb,27-Apr,30-Apr,,,,
,,,T++,,,sp,,20/03/03,25-Feb,19-Jun,23-Jun,21-Jul,,,
,,,T++,10,,sp,,20/03/03,1-Mar,22-May,3-Jun,28-Jun,,,
,,,T++,15,,sp,,20/03/03,25-Feb,24-Apr,28-Apr,,,,
,,,,,,sp,,20/03/03,17-Mar,26-Aug,29-Aug,sup 9/9,,,
,,,,,,sp,,20/03/03,1-Mar,6-Jun,10-Jun,8-Jul,,,
,,,,10,,sp,,20/03/03,14-Mar,,29-Jul,inf 19/8,,,
,,,,15,,sp,,20/03/03,1-Mar,25-Jun,30-Jun,1-Aug,,,
,,,T++,,,sp,,20/03/03,1-Mar,4-May,8-May,,,,
,,,T++,,,sp,,20/03/03,,,,,,,mort
,,,T++,10,,sp,,20/03/03,1-Mar,10-May,17-May,5-Jul,,,
,,,T++,15,,sp,,20/03/03,2-Mar,7-May,11-May,,,,
,,,,,,sp,,20/03/03,10-Mar,26-Jun,30-Jun,1-Aug,,,
,,,,,,sp,,20/03/03,14-Mar,,,,,,
,,,,10,,sp,,20/03/03,14-Mar,10-Aug,13-Aug,,,,
,,,,15,,sp,,20/03/03,14-Mar,19-Aug,22-Aug,,,,
,,,T+,,,sp,,20/03/03,6-Mar,,3-Sep,sup9/9,,,
,,,T+,,,sp,,20/03/03,18-Mar,,,,,,
,,,T+,10,,sp,,20/03/03,1-Mar,16-May,22-May,27-Jun,,,
,,,T+,15,,sp,,20/03/03,10-Mar,12-Aug,19-Aug,,,,
,,,,,,sp,,21/03/03,10-Mar,21-Jun,26-Jun,,,,
,,,,,,sp,,21/03/03,1-Mar,,23-Jun,17-Jul,,,
,,,,10,,sp,,21/03/03,3-Mar,25-Jun,30-Jun,22-Jul,,,
,,,,15,,sp,,21/03/03,3-Mar,22-Jun,26-Jun,22-Jul,,,
,,,T+,,,sp,,21/03/03,27-Feb,27-Apr,3-May,,,,
,,,T+,,,sp,,21/03/03,25-Feb,,13-May,1-Jun,,,
,,,T+,10,,sp,,21/03/03,27-Feb,,13-May,,,,
,,,T++,,,sp,,21/03/03,9-Mar,,1-Jun,10-Jun,,,
,,,T++,,,sp,,21/03/03,2-Mar,,29-Jul,19-Aug,,,
,,,T++,10,,sp,,21/03/03,28-Mar,25-May,29-May,10-Jun,,,
,,,T++,15,,sp,,21/03/03,25-Feb,22-Apr,24-Apr,,,,
,,,T+,,,sp,,21/03/03,15-Feb,18-May,27-May,26-Jun,,,
,,,T+,,,sp,,21/03/03,26-Mar,28-Jun,8-Jul,<25/7,,,
,,,T+,10,,sp,,21/03/03,1-Mar,,,,,,
,,,T+,15,,sp,,21/03/03,27-Feb,7-May,14-May,10-Jun,,,
,,,,,,sp,,21/03/03,4-Mar,,19-Aug,,,,
,,,,,,sp,,21/03/03,3-Mar,,29-Jul,22-Aug,,,
,,,,10,,sp,,21/03/03,10-Mar,,25-Jul,20-Aug,,,
,,,,15,,sp,,21/03/03,2-Mar,,23-Aug,,,,
,,,T++,,,sp,,21/03/03,27-Feb,,4-Jun,16-Jun,,,
,,,T++,,,sp,,21/03/03,27-Feb,30-Apr,,,,,
,,,T++,10,,sp,,21/03/03,26-Feb,1-May,5-May,,,,
,,,T++,15,,sp,,21/03/03,27-Feb,4-May,8-May,,,,
,,,,,,sp,,25-Mar-03,13-Mar,,12-Aug,25-Aug,,,
,,,,,,sp,,25-Mar-03,3-Mar,,5-Aug,inf 19/8,,,
,,,,10,,sp,,25-Mar-03,11-Mar,21-Jun,26-Jun,18-Jul,,,
,,,,15,,sp,,25-Mar-03,20-Mar,,26-Aug,sup9/9,,,
,,,T++,,,sp,,25-Mar-03,28-Mar,26-Apr,29-Apr,,,,
,,,T++,,,sp,,25-Mar-03,2-Mar,25-Jun,1-Jul,30-Jul,,,
,,,T++,10,,sp,,25-Mar-03,27-Feb,1-May,7-May,,,,
,,,T++,15,,sp,,25-Mar-03,25-Feb,,19-May,10-Jun,,,
,,,,,,sp,,25-Mar-03,3-Mar,26-Jun,8-Jul,,,,
,,,,,,sp,,25-Mar-03,3-Mar,26-Jun,4-Jul,10-Aug,,,
,,,,10,,sp,,25-Mar-03,10-Mar,,2-Jul,,,,
,,,,15,,sp,,25-Mar-03,11-Mar,14-Jun,18-Jun,,,,
,,,T++,,,sp,,25-Mar-03,18-Mar,,,,,,
,,,T++,,,sp,,25-Mar-03,8-Mar,8-Jul,15-Jul,5-Aug,,,
,,,T++,10,,sp,,25-Mar-03,1-Mar,24-Apr,28-Apr,,,,
,,,T++,15,,sp,,25-Mar-03,25-Feb,4-May,12-May,,,,
,,,T+,,,sp,,25-Mar-03,3-Mar,21-Jun,26-Jun,15-Jul,,,
,,,T+,,,sp,,25-Mar-03,24-Feb,,11-Jul,inf15/8,,,
,,,T+,10,,sp,,25-Mar-03,28-Feb,28-May,2-Jun,11-Jul,,,
,,,T+,15,,sp,,25-Mar-03,1-Mar,13-Jun,17-Jun,6-Jul,,,
,,,T+,,,sp,,25-Mar-03,25-Feb,,2-Jun,15-Jun,,,
,,,T+,,,sp,,25-Mar-03,1-Mar,,26-Jun,15-Jul,,,
,,,T+,10,,sp,,25-Mar-03,2-Mar,17-Jun,20-Jun,11-Jul,,,
,,,T+,15,,sp,,25-Mar-03,10-Mar,6-Aug,19-Aug,,,,
,,,T++,,,sp,,26-Mar,28-Feb,10-May,13-May,,,,
,,,T++,,,sp,,26-Mar,27-Feb,27-May,30-May,,,,
,,,T++,10,,sp,,26-Mar,28-Feb,1-May,6-May,13-Jun,,,
,,,T++,15,,sp,,26-Mar,25-Feb,9-May,13-May,,,,
,,,T+,,,sp,,26-Mar,27-Feb,4-May,9-May,,,,
,,,T+,,,sp,,26-Mar,1-Mar,8-Jun,10-Jun,,,,
,,,T+,10,,sp,,26-Mar,27-Feb,10-May,,13-Jun,,,
,,,T+,15,,sp,,26-Mar,27-Feb,,5-Jun,13-Jul,,,
,,,T++,,,sp,,26-Mar,27-Feb,30-Apr,5-May,,,,
,,,T++,,,sp,,26-Mar,25-Feb,12-May,19-May,13-Jun,,,
,,,T++,10,,sp,,26-Mar,1-Mar,20-May,2-Jun,10-Jun,,,
,,,T++,15,,sp,,26-Mar,25-Feb,19-Apr,22-Apr,inf 10/05/2003,,,
,,,,,,sp,,26-Mar,15-Mar,26-Aug,29-Aug,,,,
,,,,,,sp,,26-Mar,,,2-Sep,,,,
,,,,10,,sp,,26-Mar,20-Mar,22-Aug,27-Aug,,,,
,,,,15,,sp,,26-Mar,14-Feb,,,,,,
,,,T+,,,sp,,26-Mar,,,,,,,
,,,T+,,,sp,,26-Mar,28-Feb,3-Jul,7-Jul,31-Jul,,,
,,,T+,10,,sp,,26-Mar,1-Mar,23-Jun,30-Jun,28-Jul,,,
,,,T+,15,,sp,,26-Mar,1-Mar,,26-Jul,inf 26/8,,,
,,,,,,sp,,26-Mar,5-Mar,20-Jun,23-Jun,19-Jul,,,
,,,,,,sp,,26-Mar,17-Mar,3-Sep,8-Sep,,,,
,,,,10,,sp,,26-Mar,15-Mar,,25-Aug,sup 9/9,,,
,,,,15,,sp,,26-Mar,12-Mar,21-Aug,24-Aug,sup 9/9,,,
,,,T+,,,sp,,27/03/03,27-Feb,4-May,10-May,,,,
,,,T+,,,sp,,27/03/03,26-Feb,20-May,26-May,10-Jun,,,
,,,T+,10,,sp,,27/03/03,27-Feb,30-Jun,1-Jul,,,,
,,,T+,15,,sp,,27/03/03,1-Mar,4-May,10-May,,,,
,,,,,,sp,,27/03/03,1-Mar,,17-Jun,,,,
,,,,,,sp,,27/03/03,4-Mar,,25-Jul,1-Aug,,,
,,,,10,,sp,,27/03/03,3-Mar,30-May,6-Jun,,,,
,,,,15,,sp,,27/03/03,4-Mar,24-Jun,1-Jul,29-Jul,,,
,,,T++,,,sp,,27/03/03,26-Feb,22-Apr,25-Apr,,,,
,,,T++,,,sp,,27/03/03,25-Feb,10-May,13-May,,,,
,,,T++,10,,sp,,27/03/03,26-Feb,30-Apr,5-May,,,,
,,,T++,15,,sp,,27/03/03,27-Feb,24-Jun,27-Jun,15-Jul,,,
,,,T++,,,sp,,27/03/03,26-Feb,25-Apr,29-Apr,,,,
,,,T++,,,sp,,27/03/03,,,,,,,
,,,T++,10,,sp,,27/03/03,,,,,,,
,,,T++,15,,sp,,27/03/03,27-Feb,,9-Jun,,,,
,,,T+,,,sp,,27/03/03,1-Mar,,20-Jun,17-Jul,,,
,,,T+,,,sp,,27/03/03,3-Mar,14-Aug,19-Aug,,,,
,,,T+,10,,sp,,27/03/03,27-Feb,10-May,13-May,,,,
,,,T+,15,,sp,,27/03/03,13-Mar,2-Sep,7-Sep,,,,
,,,,,,sp,,27/03/03,,,2-Sep,sup 10/9,,,
,,,,,,sp,,27/03/03,30-Mar,,22-Aug,sup 10/9,,,
,,,,10,,sp,,27/03/03,14-Mar,21-Aug,27-Aug,sup 10/9,,,
,,,,15,,sp,,27/03/03,17-Mar,13-Aug,19-Aug,,,,
,,,T+,,,sp,,20/03/03,1-Mar,11-May,17-May,,,,
,,,T+,,,sp,,20/03/03,1-Mar,25-Jun,30-Jun,21-Jul,,,
,,,T+,10,,sp,,20/03/03,8-Mar,19-Jun,23-Jun,,,,
,,,T+,11,,sp,,20/03/03,3-Mar,,,13-Aug,,,
,,,T++,,,sp,,20/03/03,1-Mar,1-May,5-May,,,,
,,,T++,,,sp,,20/03/03,1-Mar,20-Jun,23-Jun,16-Jul,,,
,,,T++,10,,sp,,20/03/03,1-Mar,,26-Jun,19-Jul,,,
,,,T++,11,,sp,,20/03/03,,13-May,18-May,2-Jun,,,
,,,,,,sp,,20/03/03,16-Mar,,,,,,
,,,,,,sp,,20/03/03,14-Mar,17-Jul,24-Jul,29-Aug,,,
,,,,10,,sp,,20/03/03,30-Mar,,,,,,
,,,,11,,sp,,20/03/03,,,,,,,
,,,T++,,,sp,,20/03/03,6-Mar,,29-May,13-Jun,,,
,,,T++,,,sp,,20/03/03,2-Mar,2-May,5-May,20-May,,,
,,,T++,10,,sp,,20/03/03,1-Mar,14-May,19-May,,,,
,,,T++,11,,sp,,20/03/03,1-Mar,2-Jun,,,,,
,,,,,,sp,,20/03/03,16-Mar,5-Aug,8-Aug,,,,
,,,,,,sp,,20/03/03,27-Feb,13-Aug,19-Aug,4-Sep,,,
,,,,10,,sp,,20/03/03,15-Mar,,13-Aug,,,,
,,,,11,,sp,,20/03/03,13-Mar,,5-Aug,,,,
,,,T+,,,sp,,20/03/03,31-Mar,,22-Aug,,,,
,,,T+,,,sp,,20/03/03,7-Mar,,29-May,13-Jul,,,
,,,T+,10,,sp,,20/03/03,4-Mar,20-Jun,25-Jun,13-Jul,,,
,,,T+,11,,sp,,20/03/03,10-Mar,11-Aug,18-Aug,,,,
,,,,,,sp,,21/03/03,,,,,,,
,,,,,,sp,,21/03/03,22-Mar,,,7-Aug,,,
,,,,10,,sp,,21/03/03,15-Mar,28-Aug,1-Sep,,,,
,,,,11,,sp,,21/03/03,15-Mar,20-Aug,22-Aug,,,,
,,,T+,,,sp,,21/03/03,27-Feb,,13-May,29-May,,,
,,,T+,,,sp,,21/03/03,11-Mar,2-May,11-May,,,,
,,,T+,11,,sp,,21/03/03,13-Mar,22-Jun,26-Jun,11-Jul,,,
,,,T++,,,sp,,21/03/03,1-Mar,15-Aug,20-Aug,,,,
,,,T++,,,sp,,21/03/03,1-Mar,17-Jun,20-Jun,11-Jul,,,
,,,T++,10,,sp,,21/03/03,1-Mar,,23-Jul,18-Aug,,,
,,,T++,11,,sp,,21/03/03,10-Mar,,26-Jun,18-Jul,,,
,,,T+,,,sp,,21/03/03,10-Mar,,26-Jun,18-Jul,,,
,,,T+,,,sp,,21/03/03,25-Feb,,5-Jun,,,,
,,,T+,10,,sp,,21/03/03,10-Mar,,14-Aug,sup 9/9,,,
,,,T+,11,,sp,,21/03/03,1-Mar,14-Jun,18-Jun,,,,
,,,,,,sp,,21/03/03,,,,,,,
,,,,,,sp,,21/03/03,18-Mar,18-Jul,24-Jul,14-Aug,,,
,,,,10,,sp,,21/03/03,15-Mar,,,,,,
,,,,11,,sp,,21/03/03,12-Mar,19-Aug,24-Aug,,,,
,,,T++,,,sp,,21/03/03,5-Mar,9-Jun,,5-Jul,,,
,,,T++,,,sp,,21/03/03,1-Mar,,11-May,,,,
,,,T++,10,,sp,,21/03/03,13-Mar,,29-May,11-Jun,,,
,,,T++,11,,sp,,21/03/03,26-Feb,8-May,13-May,,,,
,,,,,,sp,,25-Mar-03,12-Mar,,22-Aug,26-Aug,,,
,,,,,,sp,,25-Mar-03,14-Mar,,,,,,
,,,,10,,sp,,25-Mar-03,15-Mar,13-Aug,19-Aug,26-Aug,,,
,,,,11,,sp,,25-Mar-03,11-Mar,,,,,,
,,,T++,,,sp,,25-Mar-03,3-Mar,26-Aug,29-Aug,sup9/9,,,
,,,T++,,,sp,,25-Mar-03,27-Feb,28-Apr,5-May,,,,
,,,T++,10,,sp,,25-Mar-03,1-Mar,26-Aug,28-Aug,15-Sep,,,
,,,T++,11,,sp,,25-Mar-03,2-Mar,13-May,17-May,,,,
,,,,,,sp,,25-Mar-03,8-Mar,1-Aug,7-Aug,20-Aug,,,
,,,,,,sp,,25-Mar-03,10-Mar,,14-Jul,5-Aug,,,
,,,,10,,sp,,25-Mar-03,19-Mar,,12-Aug,,,,
,,,,11,,sp,,25-Mar-03,10-Mar,12-Aug,14-Aug,26-Aug,,,
,,,T++,,,sp,,25-Mar-03,1-Mar,25-Jun,2-Jul,29-Jul,,,
,,,T++,,,sp,,25-Mar-03,2-Mar,1-May,4-May,,,,
,,,T++,10,,sp,,25-Mar-03,1-Mar,7-May,13-May,,,,
,,,T++,11,,sp,,25-Mar-03,1-Mar,4-May,8-May,,,,
,,,T+,,,sp,,25-Mar-03,28-Feb,,27-Jul,16-Aug,,,
,,,T+,,,sp,,25-Mar-03,3-Mar,23-May,27-May,,,,
,,,T+,10,,sp,,25-Mar-03,5-Mar,,5-Aug,inf 19/8,,,
,,,T+,11,,sp,,25-Mar-03,10-Mar,23-May,27-May,6-Jun,,,
,,,T+,,,sp,,25-Mar-03,4-Mar,20-Jun,23-Jun,11-Jul,,,
,,,T+,,,sp,,25-Mar-03,1-Mar,,2-Jun,,,,
,,,T+,10,,sp,,25-Mar-03,2-Mar,,,5-Aug,,,
,,,T+,11,,sp,,25-Mar-03,12-Mar,,,22-Aug,,,
,,,T++,,,sp,,26-Mar,8-Mar,,22-Aug,,,,
,,,T++,,,sp,,26-Mar,8-Mar,,24-Jun,,,,
,,,T++,10,,sp,,26-Mar,28-Feb,10-May,13-May,,,,
,,,T++,11,,sp,,26-Mar,2-Mar,22-May,27-May,13-Jun,,,
,,,T+,,,sp,,26-Mar,3-Mar,,19-Aug,,,,
,,,T+,,,sp,,26-Mar,3-Mar,11-May,5-Jun,17-Jun,,,
,,,T+,10,,sp,,26-Mar,10-Mar,13-Jun,20-Jun,12-Jul,,,
,,,T+,11,,sp,,26-Mar,8-Mar,13-Jun,,,,,17-Jun
,,,T++,,,sp,,26-Mar,,,,,,,
,,,T++,,,sp,,26-Mar,27-Feb,9-May,12-May,,,,
,,,T++,10,,sp,,26-Mar,1-Mar,20-Jun,23-Jun,,,,
,,,T++,11,,sp,,26-Mar,25-Feb,10-Jun,13-Jun,,,,
,,,,,,sp,,26-Mar,12-Mar,,22-Aug,,,,
,,,,,,sp,,26-Mar,,,,,,,
,,,,10,,sp,,26-Mar,21-Mar,22-Aug,28-Aug,,,,
,,,,11,,sp,,26-Mar,,,,,,,
,,,T+,,,sp,,26-Mar,8-Mar,,19-Jul,,,,
,,,T+,,,sp,,26-Mar,28-Feb,25-May,29-May,,,,
,,,T+,10,,sp,,26-Mar,17-Mar,,2-Sep,,,,
,,,T+,11,,sp,,26-Mar,,,,,,,
,,,,,,sp,,26-Mar,15-Mar,3-Sep,8-Sep,,,,
,,,,,,sp,,26-Mar,,,19-Aug,,,,
,,,,10,,sp,,26-Mar,14-Mar,,,,,,
,,,,11,,sp,,26-Mar,14-Mar,,12-Aug,4-Sep,,,
,,,T+,,,sp,,27/03/03,1-Mar,14-Jun,17-Jun,12-Jul,,,
,,,T+,,,sp,,27/03/03,,,,,,,
,,,T+,10,,sp,,27/03/03,1-Mar,,14-Aug,,,,
,,,T+,11,,sp,,27/03/03,1-Mar,22-Jun,26-Jun,,,,
,,,,,,sp,,27/03/03,1-Apr,,19-Aug,,,,
,,,,,,sp,,27/03/03,12-Mar,,23-Jun,13-Jul,,,
,,,,10,,sp,,27/03/03,14-Mar,14-Aug,20-Aug,,,,
,,,,11,,sp,,27/03/03,5-Mar,,17-Jun,,,,
,,,T++,,,sp,,27/03/03,,,,,,,
,,,T++,,,sp,,27/03/03,26-Feb,22-Apr,5-May,,,,
,,,T++,10,,sp,,27/03/03,26-Feb,11-Jun,17-Jun,12-Jul,,,
,,,T++,11,,sp,,27/03/03,,,,,,,
,,,T++,,,sp,,27/03/03,2-Mar,26-May,29-May,16-Jun,,,
,,,T++,,,sp,,27/03/03,,,,,,,
,,,T++,10,,sp,,27/03/03,,,,,,,
,,,T++,11,,sp,,27/03/03,2-Mar,13-Jun,16-Jun,18-Jul,,,
,,,T+,,,sp,,27/03/03,28-Feb,23-Aug,28-Aug,,,,
,,,T+,,,sp,,27/03/03,,,,,,,
,,,T+,10,,sp,,27/03/03,14-Mar,,28-Jul,29-Aug,,,
,,,T+,11,,sp,,27/03/03,15-Mar,,19-Aug,,,,
,,,,,,sp,,27/03/03,,,,,,,
,,,,,,sp,,27/03/03,12-Mar,21-Aug,25-Aug,,,,
,,,,10,,sp,,27/03/03,20-Mar,22-Aug,28-Aug,,,,
,,,,11,,sp,,27/03/03,14-Mar,14-Aug,19-Aug,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,11,,sv,,20/03/03,,,,,,,
,,,T+,14,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,11,,sv,,20/03/03,,,,,,,
,,,T++,14,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,11,,sv,,20/03/03,,,,,,,
,,,,14,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,11,,sv,,20/03/03,,,,,,,
,,,T++,14,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,11,,sv,,20/03/03,,,,,,,
,,,,14,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,11,,sv,,20/03/03,,,,,,,
,,,T+,14,,sv,,20/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,11,,sv,,21/03/03,,,,,,,
,,,,14,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,11,,sv,,21/03/03,,,,,,,
,,,T+,14,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,11,,sv,,21/03/03,,,,,,,
,,,T++,14,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,11,,sv,,21/03/03,,,,,,,
,,,T+,14,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,11,,sv,,21/03/03,,,,,,,
,,,,14,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,11,,sv,,21/03/03,,,,,,,
,,,T++,14,,sv,,21/03/03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,11,,sv,,25-Mar-03,,,,,,,
,,,,14,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,11,,sv,,25-Mar-03,,,,,,,
,,,T++,14,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,11,,sv,,25-Mar-03,,,,,,,
,,,,14,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,11,,sv,,25-Mar-03,,,,,,,
,,,T++,14,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,11,,sv,,25-Mar-03,,,,,,,
,,,T+,14,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,11,,sv,,25-Mar-03,,,,,,,
,,,T+,14,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,11,,sv,,26-Mar,,,,,,,
,,,T++,14,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,11,,sv,,26-Mar,,,,,,,
,,,T+,14,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,11,,sv,,26-Mar,,,,,,,
,,,T++,14,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,11,,sv,,26-Mar,,,,,,,
,,,,14,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,11,,sv,,26-Mar,,,,,,,
,,,T+,14,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,11,,sv,,26-Mar,,,,,,,
,,,,14,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,11,,sv,,27/03/03,,,,,,,
,,,T+,14,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,11,,sv,,27/03/03,,,,,,,
,,,,14,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,11,,sv,,27/03/03,,,,,,,
,,,T++,14,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,11,,sv,,27/03/03,,,,,,,
,,,T++,14,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,11,,sv,,27/03/03,,,,,,,
,,,T+,14,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,11,,sv,,27/03/03,,,,,,,
,,,,14,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,15,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,15,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,15,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,15,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,15,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,15,,sv,,20/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,15,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,15,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,15,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,15,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,15,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,15,,sv,,21/03/03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,15,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,15,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,15,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,15,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,15,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
