year,plot_code,plant_id,1st_snowfree,1st_leaf,1st_flower,1st_flower_open,1st_petal_shed,last_petal_shed,1st_seed_disp,1st_red_leaf
1996,102C,AR4,183,184,198,211,219,NaN,NaN,228
1996,102C,AR5,183,184,NaN,NaN,211,219,NaN,211
1996,102C,BB1,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,102C,BB2,183,184,198,211,219,NaN,NaN,228
1996,102C,BB3,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,102C,BB4,183,183,198,211,219,NaN,NaN,228
1996,102C,BB5,183,183,211,219,228,NaN,NaN,228
1996,103E,AR1,183,184,198,201,211,228,NaN,228
1996,103E,AR2,183,184,NaN,198,201,211,NaN,228
1996,103E,AR3,183,190,NaN,NaN,NaN,NaN,NaN,228
1996,103E,AR4,183,184,NaN,NaN,NaN,NaN,NaN,211
1996,103E,AR5,183,184,201,NaN,211,228,NaN,228
1996,103E,BB1,183,183,NaN,NaN,NaN,NaN,NaN,211
1996,103E,BB2,183,190,219,228,NaN,NaN,NaN,228
1996,103E,BB3,183,184,NaN,NaN,NaN,NaN,NaN,219
1996,103E,BB4,183,190,219,NaN,NaN,NaN,NaN,228
1996,103E,BB5,183,184,NaN,NaN,NaN,NaN,NaN,228
1996,103C,AR1,183,184,NaN,NaN,NaN,NaN,NaN,201
1996,103C,AR2,183,184,NaN,NaN,NaN,NaN,NaN,219
1996,103C,AR3,183,184,NaN,NaN,NaN,NaN,NaN,201
1996,103C,AR4,183,184,198,NaN,201,219,NaN,228
1996,103C,AR5,183,184,NaN,NaN,NaN,NaN,NaN,219
1996,103C,BB1,183,184,211,219,228,NaN,NaN,228
1996,103C,BB2,183,183,198,219,NaN,NaN,NaN,228
1996,103C,BB3,183,184,228,NaN,NaN,NaN,NaN,NaN
1996,103C,BB4,183,184,198,219,228,NaN,NaN,228
1996,103C,BB5,183,184,NaN,NaN,228,NaN,NaN,228
1996,104E,AR1,183,183,NaN,NaN,NaN,NaN,NaN,212
1996,104E,AR2,183,183,NaN,NaN,NaN,NaN,NaN,228
1996,104E,AR3,183,183,198,201,212,228,NaN,228
1996,104E,AR4,183,190,NaN,NaN,NaN,NaN,NaN,212
1996,104E,AR5,183,183,198,NaN,201,212,NaN,228
1996,104E,BB1,181,182,190,198,212,212,NaN,219
1996,104E,BB2,181,182,198,212,219,NaN,NaN,228
1996,104E,BB3,181,183,198,212,219,NaN,NaN,228
1996,104E,BB4,181,182,198,191,212,NaN,NaN,228
1996,104E,BB5,181,182,190,198,212,NaN,NaN,228
1996,104C,AR1,183,183,NaN,NaN,NaN,NaN,NaN,212
1996,104C,AR2,183,183,201,NaN,NaN,NaN,NaN,212
1996,104C,AR3,183,183,NaN,NaN,NaN,NaN,NaN,212
1996,104C,AR4,183,183,198,206,212,219,NaN,228
1996,104C,AR5,183,183,NaN,NaN,NaN,NaN,NaN,212
1996,104C,BB1,183,183,198,212,219,NaN,NaN,228
1996,104C,BB2,181,181,198,206,212,NaN,NaN,228
1996,104C,BB3,183,183,201,212,228,NaN,NaN,228
1996,104C,BB4,183,183,198,212,NaN,NaN,NaN,228
1996,104C,BB5,181,181,190,206,212,NaN,NaN,228
1996,105E,AR1,183,183,NaN,NaN,NaN,NaN,NaN,228
1996,105E,AR2,183,183,198,201,212,219,NaN,212
1996,105E,AR3,183,184,190,198,206,212,NaN,NaN
1996,105E,AR4,183,183,198,201,206,212,NaN,228
1996,105E,AR5,183,184,NaN,NaN,NaN,NaN,NaN,NaN
1996,105E,BB1,183,183,198,212,219,NaN,NaN,228
1996,105E,BB2,183,186,NaN,NaN,NaN,NaN,NaN,219
1996,105E,BB3,183,184,198,201,219,NaN,NaN,NaN
1996,105E,BB4,183,184,NaN,NaN,NaN,NaN,NaN,NaN
1996,105E,BB5,183,184,NaN,NaN,NaN,NaN,NaN,228
1996,105C,AR1,183,184,NaN,198,201,228,NaN,228
1996,105C,AR2,183,183,NaN,NaN,NaN,NaN,NaN,212
1996,105C,AR3,183,183,NaN,198,212,228,NaN,212
1996,105C,AR4,183,184,NaN,NaN,NaN,NaN,NaN,228
1996,105C,AR5,183,183,198,206,206,212,NaN,228
1996,105C,BB1,183,184,198,206,212,NaN,NaN,228
1996,105C,BB2,183,201,NaN,NaN,NaN,NaN,NaN,NaN
1996,105C,BB3,183,183,198,212,219,NaN,NaN,228
1996,105C,BB4,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,105C,BB5,183,183,198,212,219,NaN,NaN,228
1996,255E,AR1,172,172,183,190,198,201,NaN,212
1996,255E,AR2,172,178,NaN,206,NaN,219,NaN,212
1996,255E,AR3,172,172,NaN,NaN,NaN,NaN,NaN,206
1996,255E,AR4,172,172,NaN,NaN,NaN,NaN,NaN,212
1996,255E,AR5,172,178,NaN,NaN,NaN,NaN,NaN,212
1996,255E,BB1,172,172,190,198,206,NaN,NaN,219
1996,255E,BB2,172,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,255E,BB3,172,172,190,198,206,NaN,NaN,228
1996,255E,BB4,172,172,190,198,212,NaN,NaN,228
1996,255E,BB5,172,172,190,198,212,NaN,NaN,219
1996,255C,AR1,172,172,183,190,NaN,201,NaN,201
1996,255C,AR2,172,172,NaN,NaN,NaN,NaN,NaN,212
1996,255C,AR3,172,172,NaN,NaN,NaN,NaN,NaN,201
1996,255C,AR4,172,172,NaN,NaN,NaN,NaN,NaN,201
1996,255C,AR5,172,172,NaN,NaN,NaN,NaN,NaN,206
1996,255C,BB1,172,172,190,198,212,NaN,NaN,212
1996,255C,BB2,172,172,190,198,212,NaN,NaN,212
1996,255C,BB3,172,183,NaN,NaN,NaN,NaN,NaN,228
1996,255C,BB4,172,172,NaN,NaN,NaN,NaN,NaN,219
1996,255C,BB5,172,172,198,NaN,211,NaN,NaN,212
1996,254E,AR1,172,174,NaN,NaN,NaN,NaN,NaN,212
1996,254E,AR2,172,172,NaN,198,212,219,NaN,212
1996,254E,AR3,172,172,183,190,201,212,NaN,212
1996,254E,AR4,172,172,183,190,198,212,NaN,212
1996,254E,AR5,172,172,NaN,NaN,NaN,NaN,NaN,212
1996,254E,BB1,172,172,190,198,206,NaN,NaN,212
1996,254E,BB2,172,172,NaN,NaN,NaN,NaN,NaN,212
1996,254E,BB3,172,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,254E,BB4,172,174,NaN,NaN,NaN,NaN,NaN,228
1996,254E,BB5,172,174,190,198,212,NaN,NaN,228
1996,254C,AR1,172,172,190,198,206,212,NaN,219
1996,254C,AR2,172,172,190,198,NaN,206,NaN,212
1996,254C,AR3,173,178,198,201,NaN,212,NaN,201
1996,254C,AR4,173,178,190,198,212,219,NaN,212
1996,254C,AR5,172,178,NaN,NaN,NaN,NaN,NaN,201
1996,254C,BB1,173,178,198,206,NaN,NaN,NaN,228
1996,254C,BB2,173,178,NaN,NaN,NaN,NaN,NaN,212
1996,254C,BB3,172,172,198,201,206,NaN,NaN,228
1996,254C,BB4,172,172,198,212,NaN,NaN,NaN,219
1996,254C,BB5,173,174,198,201,NaN,NaN,NaN,212
1996,253E,AR1,172,172,NaN,NaN,NaN,NaN,NaN,212
1996,253E,AR2,172,172,NaN,NaN,NaN,NaN,NaN,219
1996,253E,AR3,172,172,NaN,NaN,NaN,NaN,NaN,219
1996,253E,AR4,172,172,NaN,NaN,NaN,NaN,NaN,228
1996,253E,AR5,172,172,NaN,NaN,NaN,NaN,NaN,228
1996,253E,BB1,172,172,NaN,NaN,NaN,NaN,NaN,NaN
1996,253E,BB2,172,172,190,198,212,NaN,NaN,228
1996,253E,BB3,172,172,183,198,206,NaN,NaN,219
1996,253E,BB4,172,172,NaN,NaN,NaN,NaN,NaN,NaN
1996,253E,BB5,172,172,190,198,206,NaN,NaN,228
1996,253C,AR1,172,172,190,NaN,198,201,NaN,206
1996,253C,AR2,173,175,190,198,NaN,201,NaN,206
1996,253C,AR3,173,176,NaN,NaN,NaN,NaN,NaN,201
1996,253C,AR4,173,174,190,198,206,219,NaN,206
1996,253C,AR5,173,174,NaN,NaN,NaN,NaN,NaN,206
1996,253C,BB1,172,172,190,198,206,219,NaN,228
1996,253C,BB2,173,174,198,206,NaN,NaN,NaN,219
1996,253C,BB3,173,174,NaN,NaN,NaN,NaN,NaN,219
1996,253C,BB4,173,178,190,201,219,NaN,NaN,228
1996,253C,BB5,173,174,190,201,212,NaN,NaN,212
1996,252E,AR1,175,176,NaN,NaN,NaN,NaN,NaN,212
1996,252E,AR2,175,176,NaN,NaN,NaN,NaN,NaN,212
1996,252E,AR3,175,176,NaN,NaN,NaN,NaN,NaN,212
1996,252E,AR4,175,178,NaN,NaN,NaN,NaN,NaN,206
1996,252E,AR5,175,176,NaN,NaN,NaN,NaN,NaN,206
1996,252E,BB1,175,175,190,201,212,NaN,NaN,212
1996,252E,BB2,175,176,NaN,NaN,NaN,NaN,NaN,206
1996,252E,BB3,175,176,198,206,212,NaN,NaN,228
1996,252E,BB4,175,176,NaN,NaN,NaN,NaN,NaN,212
1996,252E,BB5,175,176,198,201,212,NaN,NaN,219
1996,252C,AR1,175,178,NaN,NaN,NaN,NaN,NaN,206
1996,252C,AR2,175,176,NaN,NaN,NaN,NaN,NaN,206
1996,252C,AR3,175,176,NaN,NaN,NaN,NaN,NaN,212
1996,252C,AR4,175,176,NaN,NaN,NaN,NaN,NaN,206
1996,252C,AR5,175,176,NaN,NaN,NaN,NaN,NaN,212
1996,252C,BB1,175,176,NaN,198,212,NaN,NaN,228
1996,252C,BB2,175,176,NaN,NaN,NaN,NaN,NaN,219
1996,252C,BB3,175,176,198,206,212,NaN,NaN,219
1996,252C,BB4,175,176,190,201,206,NaN,NaN,219
1996,252C,BB5,175,176,198,212,NaN,NaN,NaN,228
1996,251E,AR1,176,178,NaN,NaN,NaN,NaN,NaN,219
1996,251E,AR2,176,178,NaN,NaN,NaN,NaN,NaN,212
1996,251E,AR3,176,177,NaN,NaN,NaN,NaN,NaN,228
1996,251E,AR4,176,178,NaN,NaN,NaN,NaN,NaN,212
1996,251E,AR5,176,178,NaN,NaN,NaN,NaN,NaN,212
1996,251E,BB1,176,178,NaN,NaN,NaN,NaN,NaN,228
1996,251E,BB2,176,178,190,198,212,NaN,NaN,219
1996,251E,BB3,176,178,NaN,NaN,NaN,NaN,NaN,NaN
1996,251E,BB4,176,178,NaN,NaN,NaN,NaN,NaN,219
1996,251E,BB5,176,178,190,198,219,NaN,NaN,228
1996,251C,AR1,176,178,NaN,NaN,NaN,NaN,NaN,212
1996,251C,AR2,176,183,NaN,NaN,NaN,NaN,NaN,206
1996,251C,AR3,176,178,NaN,NaN,NaN,NaN,NaN,206
1996,251C,AR4,176,183,NaN,NaN,NaN,NaN,NaN,201
1996,251C,AR5,176,183,NaN,NaN,NaN,NaN,NaN,206
1996,251C,BB1,176,178,190,206,219,NaN,NaN,219
1996,251C,BB2,176,178,190,201,206,NaN,NaN,212
1996,251C,BB3,176,178,NaN,NaN,NaN,NaN,NaN,212
1996,251C,BB4,176,178,198,201,219,NaN,NaN,228
1996,251C,BB5,176,183,NaN,NaN,NaN,NaN,NaN,212
1996,451E,AR1,139,142,163,168,172,190,NaN,206
1996,451E,AR2,139,142,NaN,NaN,NaN,NaN,NaN,201
1996,451E,AR3,139,142,172,178,190,201,NaN,212
1996,451E,AR4,139,142,NaN,NaN,NaN,NaN,NaN,201
1996,451E,AR5,139,142,NaN,NaN,NaN,NaN,NaN,201
1996,451E,BB1,139,142,178,183,198,219,NaN,206
1996,451E,BB2,139,155,NaN,NaN,NaN,NaN,NaN,201
1996,451E,BB3,139,142,178,183,201,NaN,NaN,206
1996,451E,BB4,139,141,172,178,198,219,NaN,201
1996,451E,BB5,139,155,172,183,198,NaN,NaN,201
1996,451C,AR1,139,142,163,168,178,183,NaN,201
1996,451C,AR2,139,142,163,168,176,178,NaN,201
1996,451C,AR3,139,142,163,168,172,178,NaN,201
1996,451C,AR4,139,142,163,168,172,NaN,NaN,201
1996,451C,AR5,139,142,163,168,176,178,NaN,201
1996,451C,BB1,139,142,NaN,NaN,NaN,NaN,NaN,201
1996,451C,BB2,139,155,NaN,NaN,NaN,NaN,NaN,206
1996,451C,BB3,139,142,172,183,198,NaN,NaN,206
1996,451C,BB4,139,142,178,183,201,NaN,NaN,206
1996,451C,BB5,139,142,178,190,201,NaN,NaN,201
1996,452E,AR1,139,142,163,168,NaN,183,NaN,212
1996,452E,AR2,139,142,163,172,176,178,NaN,201
1996,452E,AR3,139,142,NaN,NaN,NaN,NaN,NaN,201
1996,452E,AR4,139,142,NaN,NaN,NaN,NaN,NaN,212
1996,452E,AR5,139,142,163,172,178,190,NaN,201
1996,452E,BB1,139,142,172,183,201,219,NaN,206
1996,452E,BB2,139,142,NaN,NaN,NaN,NaN,NaN,201
1996,452E,BB3,139,142,172,183,201,NaN,NaN,206
1996,452E,BB4,139,155,NaN,NaN,NaN,NaN,NaN,212
1996,452E,BB5,139,142,NaN,NaN,NaN,NaN,NaN,212
1996,452C,AR1,139,142,163,172,183,201,NaN,201
1996,452C,AR2,139,142,NaN,NaN,NaN,NaN,NaN,201
1996,452C,AR3,139,142,NaN,NaN,NaN,NaN,NaN,201
1996,452C,AR4,139,142,NaN,NaN,NaN,NaN,NaN,198
1996,452C,AR5,139,142,163,172,183,201,NaN,201
1996,452C,BB1,139,155,NaN,NaN,NaN,NaN,NaN,201
1996,452C,BB2,139,155,NaN,183,198,NaN,NaN,228
1996,452C,BB3,139,142,172,183,198,NaN,NaN,206
1996,452C,BB4,139,155,178,190,201,NaN,NaN,201
1996,452C,BB5,139,178,NaN,NaN,NaN,NaN,NaN,201
1996,453E,AR1,140,142,NaN,NaN,NaN,NaN,NaN,201
1996,453E,AR2,140,142,NaN,NaN,NaN,NaN,NaN,206
1996,453E,AR3,140,142,163,172,183,201,NaN,201
1996,453E,AR4,140,142,NaN,NaN,NaN,NaN,NaN,201
1996,453E,AR5,140,142,172,178,NaN,NaN,NaN,198
1996,453E,BB1,140,155,178,183,198,NaN,NaN,212
1996,453E,BB2,140,155,NaN,NaN,NaN,NaN,NaN,201
1996,453E,BB3,140,142,172,183,198,NaN,NaN,206
1996,453E,BB4,140,150,172,183,198,NaN,NaN,212
1996,453E,BB5,140,142,178,190,198,NaN,NaN,206
1996,453C,AR1,140,142,NaN,NaN,NaN,NaN,NaN,198
1996,453C,AR2,140,142,163,178,190,198,NaN,201
1996,453C,AR3,140,142,NaN,NaN,NaN,206,NaN,198
1996,453C,AR4,140,142,NaN,NaN,NaN,NaN,NaN,201
1996,453C,AR5,140,142,NaN,NaN,NaN,NaN,NaN,201
1996,453C,BB1,140,142,178,190,198,NaN,NaN,206
1996,453C,BB2,140,142,183,190,201,NaN,NaN,212
1996,453C,BB3,140,142,183,190,198,NaN,NaN,212
1996,453C,BB4,140,142,178,183,198,NaN,NaN,206
1996,453C,BB5,140,142,NaN,NaN,NaN,NaN,NaN,201
1996,454E,AR1,143,155,NaN,168,190,206,NaN,198
1996,454E,AR2,143,155,NaN,NaN,NaN,NaN,NaN,201
1996,454E,AR3,143,155,NaN,NaN,NaN,NaN,NaN,206
1996,454E,AR4,143,168,NaN,NaN,NaN,NaN,NaN,206
1996,454E,AR5,143,NaN,168,178,183,190,NaN,201
1996,454E,BB1,143,155,172,NaN,183,NaN,NaN,206
1996,454E,BB2,143,155,NaN,183,198,219,NaN,212
1996,454E,BB3,143,155,NaN,NaN,NaN,NaN,NaN,201
1996,454E,BB4,143,163,183,190,219,NaN,NaN,212
1996,454E,BB5,143,155,NaN,183,201,NaN,NaN,206
1996,454C,AR1,143,163,NaN,NaN,NaN,NaN,NaN,201
1996,454C,AR2,142,178,NaN,NaN,NaN,NaN,NaN,212
1996,454C,AR3,143,163,NaN,NaN,NaN,NaN,NaN,201
1996,454C,AR4,143,163,NaN,NaN,NaN,NaN,NaN,201
1996,454C,AR5,143,163,NaN,NaN,NaN,NaN,NaN,206
1996,454C,BB1,143,172,NaN,NaN,NaN,NaN,NaN,219
1996,454C,BB2,143,162,178,190,201,NaN,NaN,206
1996,454C,BB3,143,NaN,183,190,206,NaN,NaN,219
1996,454C,BB4,143,163,183,190,206,NaN,NaN,212
1996,454C,BB5,143,172,178,190,201,NaN,NaN,201
1996,455E,AR1,143,148,NaN,NaN,NaN,NaN,NaN,206
1996,455E,AR2,NaN,163,NaN,NaN,NaN,NaN,NaN,NaN
1996,455E,AR3,143,155,NaN,NaN,NaN,NaN,NaN,201
1996,455E,AR4,143,163,NaN,NaN,NaN,NaN,NaN,NaN
1996,455E,AR5,143,183,NaN,NaN,NaN,NaN,NaN,NaN
1996,455E,BB1,143,155,172,183,198,219,NaN,212
1996,455E,BB2,143,151,NaN,NaN,NaN,NaN,NaN,206
1996,455E,BB3,143,155,NaN,NaN,NaN,NaN,NaN,206
1996,455E,BB4,143,155,NaN,NaN,NaN,NaN,NaN,206
1996,455E,BB5,143,NaN,172,183,198,NaN,NaN,206
1996,455C,AR1,143,155,NaN,NaN,NaN,NaN,NaN,201
1996,455C,AR2,143,155,NaN,NaN,NaN,NaN,NaN,201
1996,455C,AR3,143,155,NaN,NaN,NaN,NaN,NaN,201
1996,455C,AR4,143,155,NaN,NaN,NaN,NaN,NaN,201
1996,455C,AR5,143,155,163,172,178,190,NaN,201
1996,455C,BB1,143,155,190,198,212,NaN,NaN,212
1996,455C,BB2,143,155,178,190,198,NaN,NaN,206
1996,455C,BB3,143,183,NaN,NaN,NaN,NaN,NaN,212
1996,455C,BB4,143,148,NaN,NaN,NaN,NaN,NaN,206
1996,455C,BB5,143,163,NaN,NaN,NaN,NaN,NaN,206
1996,755E,AR1,135,139,NaN,NaN,NaN,NaN,NaN,212
1996,755E,AR2,135,139,NaN,NaN,NaN,NaN,NaN,212
1996,755E,AR3,135,139,163,168,178,190,NaN,212
1996,755E,AR4,135,139,NaN,NaN,NaN,NaN,NaN,212
1996,755E,AR5,135,140,156,163,178,183,NaN,212
1996,755E,BB1,135,141,172,183,198,212,NaN,212
1996,755E,BB2,135,139,168,178,190,212,NaN,212
1996,755E,BB3,135,139,178,183,190,212,NaN,212
1996,755E,BB4,135,141,172,178,190,219,NaN,212
1996,755E,BB5,135,155,172,178,198,212,NaN,212
1996,755C,AR1,135,139,163,178,NaN,183,NaN,212
1996,755C,AR2,135,139,155,168,178,183,NaN,201
1996,755C,AR3,135,139,NaN,NaN,NaN,NaN,NaN,198
1996,755C,AR4,135,141,172,178,183,198,NaN,212
1996,755C,AR5,135,139,155,168,172,190,NaN,212
1996,755C,BB1,135,155,178,183,NaN,NaN,NaN,212
1996,755C,BB2,135,155,NaN,NaN,NaN,NaN,NaN,201
1996,755C,BB3,135,140,NaN,NaN,NaN,NaN,NaN,212
1996,755C,BB4,135,155,NaN,NaN,NaN,NaN,NaN,201
1996,755C,BB5,135,140,178,183,198,212,NaN,212
1996,754E,AR1,135,140,163,172,179,183,NaN,212
1996,754E,AR2,135,140,156,163,172,178,NaN,212
1996,754E,AR3,135,141,155,168,172,212,NaN,212
1996,754E,AR4,135,141,NaN,NaN,NaN,NaN,NaN,212
1996,754E,AR5,135,141,163,168,190,212,NaN,212
1996,754E,BB1,135,142,NaN,NaN,NaN,NaN,NaN,212
1996,754E,BB2,135,140,172,178,198,212,NaN,212
1996,754E,BB3,135,141,172,178,190,198,NaN,212
1996,754E,BB4,135,141,NaN,198,201,212,NaN,212
1996,754E,BB5,135,140,178,183,198,212,NaN,212
1996,754C,AR1,135,140,NaN,NaN,NaN,NaN,NaN,NaN
1996,754C,AR2,135,140,163,168,172,183,NaN,212
1996,754C,AR3,135,141,172,178,NaN,190,NaN,201
1996,754C,AR4,135,140,NaN,NaN,NaN,NaN,NaN,212
1996,754C,AR5,135,140,NaN,NaN,NaN,NaN,NaN,201
1996,754C,BB1,135,155,NaN,NaN,NaN,NaN,NaN,201
1996,754C,BB2,135,141,NaN,NaN,NaN,NaN,NaN,219
1996,754C,BB3,135,141,172,178,190,212,NaN,212
1996,754C,BB4,135,139,178,183,190,212,NaN,212
1996,754C,BB5,135,140,183,190,198,219,NaN,212
1996,753E,AR1,129,134,NaN,NaN,NaN,NaN,NaN,201
1996,753E,AR2,129,134,NaN,NaN,NaN,NaN,NaN,212
1996,753E,AR3,129,134,NaN,NaN,NaN,NaN,NaN,212
1996,753E,AR4,129,134,NaN,NaN,NaN,NaN,NaN,198
1996,753E,AR5,129,137,NaN,NaN,NaN,NaN,NaN,198
1996,753E,BB1,129,134,178,183,198,212,NaN,212
1996,753E,BB2,129,136,172,183,198,212,NaN,212
1996,753E,BB3,129,155,178,183,198,212,NaN,212
1996,753E,BB4,129,136,172,183,198,212,NaN,212
1996,753E,BB5,129,136,172,NaN,183,212,NaN,212
1996,753C,AR1,129,134,163,NaN,NaN,190,NaN,201
1996,753C,AR2,129,134,NaN,NaN,NaN,NaN,NaN,212
1996,753C,AR3,129,134,NaN,NaN,NaN,NaN,NaN,212
1996,753C,AR4,129,140,NaN,NaN,NaN,NaN,NaN,212
1996,753C,AR5,129,134,163,172,178,183,NaN,212
1996,753C,BB1,129,134,172,178,190,219,NaN,212
1996,753C,BB2,129,137,178,183,201,212,NaN,212
1996,753C,BB3,129,155,178,183,190,219,NaN,212
1996,753C,BB4,129,137,178,183,198,212,NaN,212
1996,753C,BB5,129,140,NaN,NaN,NaN,NaN,NaN,201
1996,752E,AR1,129,142,155,163,NaN,183,NaN,198
1996,752E,AR2,129,140,163,168,178,183,NaN,198
1996,752E,AR3,129,141,155,168,NaN,183,NaN,212
1996,752E,AR4,129,141,155,163,172,183,NaN,198
1996,752E,AR5,129,142,155,168,172,190,NaN,201
1996,752E,BB1,129,141,NaN,NaN,NaN,NaN,NaN,212
1996,752E,BB2,129,140,172,178,190,212,NaN,212
1996,752E,BB3,129,141,172,178,201,219,NaN,219
1996,752E,BB4,129,142,168,178,198,212,NaN,212
1996,752E,BB5,129,142,172,183,NaN,NaN,NaN,212
1996,752C,AR1,129,140,155,168,172,178,NaN,198
1996,752C,AR2,129,142,155,172,178,183,NaN,198
1996,752C,AR3,129,140,163,168,NaN,183,NaN,198
1996,752C,AR4,129,136,168,172,178,183,NaN,198
1996,752C,AR5,129,141,NaN,NaN,NaN,NaN,NaN,198
1996,752C,BB1,129,140,172,178,190,219,NaN,212
1996,752C,BB2,129,141,172,183,190,219,NaN,212
1996,752C,BB3,129,141,172,183,190,219,NaN,191
1996,752C,BB4,129,142,178,183,198,219,NaN,212
1996,752C,BB5,129,155,172,183,198,212,NaN,212
1996,751E,AR1,129,142,163,172,190,198,NaN,212
1996,751E,AR2,129,142,163,168,172,178,NaN,198
1996,751E,AR3,129,142,168,183,NaN,190,NaN,201
1996,751E,AR4,129,142,168,172,183,198,NaN,212
1996,751E,AR5,129,142,NaN,NaN,NaN,NaN,NaN,198
1996,751E,BB1,129,142,178,183,198,219,NaN,201
1996,751E,BB2,129,142,NaN,190,198,219,NaN,212
1996,751E,BB3,129,142,178,183,198,219,NaN,212
1996,751E,BB4,129,142,178,183,198,219,NaN,212
1996,751E,BB5,129,142,178,183,198,219,NaN,212
1996,751C,AR1,129,142,163,172,178,183,NaN,212
1996,751C,AR2,129,142,163,172,NaN,183,NaN,198
1996,751C,AR3,129,155,163,172,183,198,NaN,198
1996,751C,AR4,129,142,163,172,190,198,NaN,198
1996,751C,AR5,129,142,NaN,NaN,NaN,NaN,NaN,198
1996,751C,BB1,129,142,NaN,NaN,NaN,NaN,NaN,201
1996,751C,BB2,129,142,NaN,NaN,NaN,NaN,NaN,212
1996,751C,BB3,129,142,NaN,NaN,NaN,NaN,NaN,212
1996,751C,BB4,129,142,NaN,NaN,NaN,NaN,NaN,201
1996,751C,BB5,129,142,178,183,201,NaN,NaN,201
1996,EP101E,AR1,137,141,NaN,NaN,NaN,NaN,NaN,201
1996,EP101E,AR2,137,141,163,168,176,178,NaN,219
1996,EP101E,AR3,137,141,168,172,183,198,NaN,219
1996,EP101E,AR4,137,142,NaN,163,172,190,NaN,219
1996,EP101E,AR5,137,142,163,172,178,190,NaN,201
1996,EP101E,BB1,137,141,172,190,201,NaN,NaN,219
1996,EP101E,BB2,137,172,190,219,NaN,NaN,NaN,219
1996,EP101E,BB3,137,155,178,198,201,225,NaN,228
1996,EP101E,BB4,137,141,NaN,NaN,211,NaN,NaN,219
1996,EP101E,BB5,137,141,NaN,NaN,NaN,NaN,NaN,225
1996,EP101C,AR1,137,142,NaN,NaN,NaN,NaN,NaN,201
1996,EP101C,AR2,137,141,NaN,NaN,NaN,NaN,NaN,201
1996,EP101C,AR3,137,142,168,NaN,183,190,NaN,201
1996,EP101C,AR4,137,142,NaN,NaN,NaN,NaN,NaN,201
1996,EP101C,AR5,137,142,NaN,NaN,NaN,NaN,NaN,201
1996,EP101C,BB1,137,141,NaN,NaN,NaN,NaN,NaN,211
1996,EP101C,BB2,137,142,183,190,201,NaN,NaN,211
1996,EP101C,BB3,137,142,NaN,NaN,NaN,NaN,NaN,201
1996,EP101C,BB4,137,155,NaN,NaN,NaN,NaN,NaN,211
1996,EP101C,BB5,137,173,NaN,NaN,NaN,NaN,NaN,219
1996,EP102E,AR1,136,141,163,168,178,198,NaN,201
1996,EP102E,AR2,136,141,NaN,NaN,NaN,NaN,NaN,201
1996,EP102E,AR3,136,141,163,168,178,183,NaN,201
1996,EP102E,AR4,136,141,NaN,NaN,NaN,NaN,NaN,198
1996,EP102E,AR5,136,141,NaN,NaN,NaN,NaN,NaN,201
1996,EP102E,BB1,136,155,178,183,201,NaN,NaN,201
1996,EP102E,BB2,136,141,172,178,190,NaN,NaN,211
1996,EP102E,BB3,136,153,NaN,NaN,NaN,NaN,NaN,219
1996,EP102E,BB4,136,140,178,183,190,NaN,NaN,201
1996,EP102E,BB5,136,155,NaN,NaN,NaN,NaN,NaN,201
1996,EP102C,AR1,136,140,NaN,NaN,NaN,NaN,NaN,201
1996,EP102C,AR2,136,140,163,172,178,183,NaN,201
1996,EP102C,AR3,136,141,163,172,178,183,NaN,201
1996,EP102C,AR4,136,141,163,172,178,190,NaN,201
1996,EP102C,AR5,136,141,163,NaN,183,198,NaN,201
1996,EP102C,BB1,136,141,178,183,201,NaN,NaN,201
1996,EP102C,BB2,136,141,178,183,201,NaN,NaN,201
1996,EP102C,BB3,136,141,172,178,190,NaN,NaN,201
1996,EP102C,BB4,136,155,183,198,201,NaN,NaN,201
1996,EP102C,BB5,136,141,178,183,190,NaN,NaN,211
1996,EP103E,AR1,136,141,NaN,NaN,NaN,NaN,NaN,201
1996,EP103E,AR2,136,141,NaN,172,178,183,NaN,201
1996,EP103E,AR3,136,141,168,172,NaN,183,NaN,201
1996,EP103E,AR4,136,141,172,178,183,198,NaN,201
1996,EP103E,AR5,136,141,NaN,NaN,NaN,NaN,NaN,201
1996,EP103E,BB1,136,141,178,183,211,NaN,NaN,211
1996,EP103E,BB2,136,155,NaN,NaN,NaN,NaN,NaN,211
1996,EP103E,BB3,136,155,NaN,NaN,201,NaN,NaN,211
1996,EP103E,BB4,136,155,172,178,201,NaN,NaN,211
1996,EP103E,BB5,136,155,NaN,NaN,NaN,NaN,NaN,219
1996,EP103C,AR1,136,141,163,168,178,183,NaN,201
1996,EP103C,AR2,136,141,NaN,NaN,NaN,NaN,NaN,201
1996,EP103C,AR3,136,140,168,178,183,198,NaN,201
1996,EP103C,AR4,136,141,168,178,NaN,183,NaN,201
1996,EP103C,AR5,136,140,NaN,NaN,NaN,NaN,NaN,201
1996,EP103C,BB1,136,141,NaN,NaN,NaN,NaN,NaN,201
1996,EP103C,BB2,136,141,172,183,201,NaN,NaN,201
1996,EP103C,BB3,136,155,198,NaN,NaN,NaN,NaN,211
