"sp.name","form"
"Andropogon.mohrii","grass"
"Andropogon.ternarius","grass"
"Andropogon.ternarius.var..cabanisii","grass"
"Andropogon.ternarius.var..ternarius","grass"
"Andropogon.tracyi","grass"
"Andropogon.virginicus","grass"
"Andropogon.virginicus.var..decipiens","grass"
"Andropogon.virginicus.var..virginicus","grass"
"Anthaenantia.rufa","grass"
"Anthaenantia.villosa","grass"
"Anthephora.hermaphrodita","grass"
"Anthephora.pubescens","grass"
"Anthoxanthum.aristatum","grass"
"Anthoxanthum.monticola","grass"
"Anthoxanthum.monticola.ssp..alpinum","grass"
"Anthoxanthum.monticola.ssp..monticola","grass"
"Anthoxanthum.odoratum","grass"
"Anthoxanthum.odoratum.ssp..odoratum","grass"
"Apera.interrupta","grass"
"Apera.spica-venti","grass"
"Apluda.mutica","grass"
"Arctagrostis.latifolia","grass"
"Arctagrostis.latifolia.ssp..arundinacea","grass"
"Arctagrostis.latifolia.ssp..latifolia","grass"
"×Arctodupontia.scleroclada","grass"
"Arctophila.fulva","grass"
"Aristida.adscensionis","grass"
"Aristida.arizonica","grass"
"Aristida.basiramea","grass"
"Aristida.beyrichiana","grass"
"Aristida.californica","grass"
"Aristida.californica.var..californica","grass"
"Aristida.californica.var..glabrata","grass"
"Aristida.chaseae","grass"
"Aristida.cognata","grass"
"Aristida.condensata","grass"
"Aristida.contorta","grass"
"Aristida.desmantha","grass"
"Aristida.dichotoma","grass"
"Aristida.dichotoma.var..curtissii","grass"
"Aristida.dichotoma.var..dichotoma","grass"
"Aristida.diffusa","grass"
"Aristida.divaricata","grass"
"Aristida.floridana","grass"
"Aristida.gypsophila","grass"
"Aristida.gyrans","grass"
"Aristida.havardii","grass"
"Aristida.lanosa","grass"
"Aristida.longespica","grass"
"Aristida.longespica.var..geniculata","grass"
"Aristida.longespica.var..longespica","grass"
"Aristida.mohrii","grass"
"Aristida.oligantha","grass"
"Aristida.palustris","grass"
"Aristida.pansa","grass"
"Aristida.patula","grass"
"Aristida.portoricensis","grass"
"Aristida.purpurascens","grass"
"Aristida.purpurascens.var..purpurascens","grass"
"Aristida.purpurascens.var..tenuispica","grass"
"Aristida.purpurascens.var..virgata","grass"
"Aristida.purpurea","grass"
"Aristida.purpurea.var..fendleriana","grass"
"Aristida.purpurea.var..longiseta","grass"
"Aristida.purpurea.var..nealleyi","grass"
"Aristida.purpurea.var..parishii","grass"
"Aristida.purpurea.var..perplexa","grass"
"Aristida.purpurea.var..purpurea","grass"
"Aristida.purpurea.var..wrightii","grass"
"Aristida.ramosissima","grass"
"Aristida.refracta","grass"
"Aristida.rhizomophora","grass"
"Aristida.schiedeana","grass"
"Aristida.schiedeana.var..orcuttiana","grass"
"Aristida.simpliciflora","grass"
"Aristida.spiciformis","grass"
"Aristida.stricta","grass"
"Aristida.suringarii","grass"
"Aristida.swartziana","grass"
"Aristida.ternipes","grass"
"Aristida.ternipes.var..gentilis","grass"
"Aristida.ternipes.var..ternipes","grass"
"Aristida.tuberculosa","grass"
"Arrhenatherum.album","grass"
"Arrhenatherum.elatius","grass"
"Arrhenatherum.elatius.var..bulbosum","grass"
"Arrhenatherum.elatius.var..elatius","grass"
"Arrhenatherum.kotschyi","grass"
"Arrhenatherum.longifolium","grass"
"Arrhenatherum.palaestinum","grass"
"Arthraxon.castratus","grass"
"Arthraxon.hispidus","grass"
"Arthrostylidium.farctum","grass"
"Arthrostylidium.multispicatum","grass"
"Arthrostylidium.sarmentosum","grass"
"Arundinaria.amabilis","grass"
"Arundinaria.appalachiana","grass"
"Arundinaria.gigantea","grass"
"Arundinaria.pygmaea","grass"
"Arundinaria.tecta","grass"
"Arundinaria.viridistriata","grass"
"Arundinella.hirta","grass"
"Arundinella.hispida","grass"
"Arundinella.nepalensis","grass"
"Arundo.donax","grass"
"Astrebla.elymoides","grass"
"Astrebla.lappacea","grass"
"Astrebla.pectinata","grass"
"Austrostipa.scabra","grass"
"Austrostipa.scabra.ssp..falcata","grass"
"Avellinia.michelii","grass"
"Avena.abyssinica","grass"
"Avena.barbata","grass"
"Avena.brevis","grass"
"Avena.fatua","grass"
"Avena.hybrida","grass"
"Avena.maroccana","grass"
"Avena.nuda","grass"
"Avena.occidentalis","grass"
"Avena.sativa","grass"
"Avena.sterilis","grass"
"Avena.sterilis.ssp..ludoviciana","grass"
"Avena.strigosa","grass"
"Avenula.hookeri","grass"
"Avenula.pubescens","grass"
"Axonopus.aureus","grass"
"Axonopus.compressus","grass"
"Axonopus.fissifolius","grass"
"Axonopus.furcatus","grass"
"Axonopus.micay","grass"
"Axonopus.purpusii","grass"
"Axonopus.scoparius","grass"
"Axonopus.siccus","grass"
"Axonopus.suffultus","grass"
"Bambusa.arundinacea","grass"
"Bambusa.bambos","grass"
"Bambusa.beecheyana","grass"
"Bambusa.blumeana","grass"
"Bambusa.longifolia","grass"
"Bambusa.longispiculata","grass"
"Bambusa.multiplex","grass"
"Bambusa.oldhamii","grass"
"Bambusa.polymorpha","grass"
"Bambusa.textilis","grass"
"Bambusa.tulda","grass"
"Bambusa.tuldoides","grass"
"Bambusa.vulgaris","grass"
"Beckmannia.syzigachne","grass"
"Blepharidachne.bigelovii","grass"
"Blepharidachne.kingii","grass"
"Blepharoneuron.tricholepis","grass"
"Blysmus.rufus","grass"
"Bolboschoenus.fluviatilis","grass"
"Bolboschoenus.glaucus","grass"
"Bolboschoenus.maritimus","grass"
"Bolboschoenus.maritimus.ssp..maritimus","grass"
"Bolboschoenus.maritimus.ssp..paludosus","grass"
"Bolboschoenus.novae-angliae","grass"
"Bolboschoenus.robustus","grass"
"Borinda.fungosa","grass"
"Bothriochloa.alta","grass"
"Bothriochloa.ambigua","grass"
"Bothriochloa.barbinodis","grass"
"Bothriochloa.bladhii","grass"
"Bothriochloa.bladhii.ssp..glabra","grass"
"Bothriochloa.decipiens","grass"
"Bothriochloa.edwardsiana","grass"
"Bothriochloa.erianthoides","grass"
"Bothriochloa.exaristata","grass"
"Bothriochloa.hybrida","grass"
"Bothriochloa.insculpta","grass"
"Bothriochloa.ischaemum","grass"
"Bothriochloa.ischaemum.var..ischaemum","grass"
"Bothriochloa.ischaemum.var..songarica","grass"
"Bothriochloa.laguroides","grass"
"Bothriochloa.laguroides.ssp..laguroides","grass"
"Bothriochloa.laguroides.ssp..torreyana","grass"
"Bothriochloa.longipaniculata","grass"
"Bothriochloa.pertusa","grass"
"Bothriochloa.saccharoides","grass"
"Bothriochloa.springfieldii","grass"
"Bothriochloa.wrightii","grass"
"Bouteloua.americana","grass"
"Bouteloua.aristidoides","grass"
"Bouteloua.aristidoides.var..aristidoides","grass"
"Bouteloua.aristidoides.var..arizonica","grass"
"Bouteloua.barbata","grass"
"Bouteloua.breviseta","grass"
"Bouteloua.chondrosioides","grass"
"Bouteloua.curtipendula","grass"
"Bouteloua.curtipendula.var..caespitosa","grass"
"Bouteloua.curtipendula.var..curtipendula","grass"
"Bouteloua.dactyloides","grass"
"Bouteloua.dimorpha","grass"
"Bouteloua.diversispicula","grass"
"Bouteloua.eludens","grass"
"Bouteloua.eriopoda","grass"
"Bouteloua.gracilis","grass"
"Bouteloua.hirsuta","grass"
"Bouteloua.hirsuta.var..hirsuta","grass"
"Bouteloua.hirsuta.var..pectinata","grass"
"Bouteloua.juncea","grass"
"Bouteloua.kayi","grass"
"Bouteloua.parryi","grass"
"Bouteloua.radicosa","grass"
"Bouteloua.ramosa","grass"
"Bouteloua.repens","grass"
"Bouteloua.rigidiseta","grass"
"Bouteloua.rothrockii","grass"
"Bouteloua.simplex","grass"
"Bouteloua.trifida","grass"
"Bouteloua.trifida.var..burkii","grass"
"Bouteloua.trifida.var..trifida","grass"
"Bouteloua.uniflora","grass"
"Bouteloua.warnockii","grass"
"Brachiaria.eruciformis","grass"
"Brachiaria.mollis","grass"
"Brachiaria.nigropedata","grass"
"Brachiaria.serrata","grass"
"Brachyachne.convergens","grass"
"Brachyelytrum.aristosum","grass"
"Brachyelytrum.erectum","grass"
"Brachypodium.distachyon","grass"
"Brachypodium.phoenicoides","grass"
"Brachypodium.pinnatum","grass"
"Brachypodium.retusum","grass"
"Brachypodium.rupestre","grass"
"Brachypodium.rupestre.ssp..caespitosum","grass"
"Brachypodium.sylvaticum","grass"
"Briza.humilis","grass"
"Briza.lamarckiana","grass"
"Briza.maxima","grass"
"Briza.media","grass"
"Briza.media.ssp..elatior","grass"
"Briza.minor","grass"
"Briza.subaristata","grass"
"Briza.uniolae","grass"
"Bromidium.tandilense","grass"
"Bromus.aleutensis","grass"
"Bromus.alopecuros","grass"
"Bromus.anomalus","grass"
"Bromus.arenarius","grass"
"Bromus.arizonicus","grass"
"Bromus.arvensis","grass"
"Bromus.auleticus","grass"
"Bromus.barcensis","grass"
"Bromus.berteroanus","grass"
"Bromus.biebersteinii","grass"
"Bromus.brachyanthera","grass"
"Bromus.brachyanthera.ssp..uruguayensis","grass"
"Bromus.brachystachys","grass"
"Bromus.briziformis","grass"
"Bromus.bromoideus","grass"
"Bromus.cappadocicus","grass"
"Bromus.carinatus","grass"
"Bromus.catharticus","grass"
"Bromus.ciliatus","grass"
"Bromus.ciliatus.var..ciliatus","grass"
"Bromus.ciliatus.var..richardsonii","grass"
"Bromus.danthoniae","grass"
"Bromus.diandrus","grass"
"Bromus.diandrus.ssp..diandrus","grass"
"Bromus.diandrus.ssp..rigidus","grass"
"Bromus.erectus","grass"
"Bromus.frondosus","grass"
"Bromus.grandis","grass"
"Bromus.grossus","grass"
"Bromus.hordeaceus","grass"
"Bromus.hordeaceus.ssp..divaricatus","grass"
"Bromus.hordeaceus.ssp..ferronii","grass"
"Bromus.hordeaceus.ssp..hordeaceus","grass"
"Bromus.hordeaceus.ssp..pseudothominii","grass"
"Bromus.hordeaceus.ssp..thominei","grass"
"Bromus.inermis","grass"
"Bromus.inermis.ssp..inermis","grass"
"Bromus.inermis.ssp..inermis.var..divaricatus","grass"
"Bromus.inermis.ssp..inermis.var..inermis","grass"
"Bromus.inermis.ssp..pumpellianus","grass"
"Bromus.inermis.ssp..pumpellianus.var..arcticus","grass"
"Bromus.inermis.ssp..pumpellianus.var..pumpellianus","grass"
"Bromus.intermedius","grass"
"Bromus.interruptus","grass"
"Bromus.kalmii","grass"
"Bromus.laevipes","grass"
"Bromus.lanatipes","grass"
"Bromus.lanceolatus","grass"
"Bromus.lanceolatus.var..lanuginosus","grass"
"Bromus.latiglumis","grass"
"Bromus.lepidus","grass"
"Bromus.madritensis","grass"
"Bromus.mango","grass"
"Bromus.marginatus","grass"
"Bromus.maritimus","grass"
"Bromus.mucroglumis","grass"
"Bromus.nottowayanus","grass"
"Bromus.orcuttianus","grass"
"Bromus.oxyodon","grass"
"Bromus.pacificus","grass"
"Bromus.pannonicus","grass"
"Bromus.pectinatus","grass"
"Bromus.polyanthus","grass"
"Bromus.polyanthus.var..paniculatus","grass"
"Bromus.polyanthus.var..polyanthus","grass"
"Bromus.porteri","grass"
"Bromus.pseudodanthoniae","grass"
"Bromus.pseudolaevipes","grass"
"Bromus.pubescens","grass"
"Bromus.racemosus","grass"
"Bromus.ramosus","grass"
"Bromus.ramosus.ssp..benekenii","grass"
"Bromus.riparius","grass"
"Bromus.rubens","grass"
"Bromus.scoparius","grass"
"Bromus.secalinus","grass"
"Bromus.secalinus.var..decipiens","grass"
"Bromus.secalinus.var..secalinus","grass"
"Bromus.setifolius","grass"
"Bromus.setifolius.var..brevifolius","grass"
"Bromus.sitchensis","grass"
"Bromus.squarrosus","grass"
"Bromus.squarrosus.var..villosus","grass"
"Bromus.stamineus","grass"
"Bromus.stenostachyus","grass"
"Bromus.sterilis","grass"
"Bromus.subvelutinus","grass"
"Bromus.suksdorfii","grass"
"Bromus.syriacus","grass"
"Bromus.tectorum","grass"
"Bromus.texensis","grass"
"Bromus.tomentellus","grass"
"Bromus.tomentosus","grass"
"Bromus.variegatus","grass"
"Bromus.vulgaris","grass"
"Bulbostylis.antillana","grass"
"Bulbostylis.barbata","grass"
"Bulbostylis.capillaris","grass"
"Bulbostylis.capillaris.ssp..capillaris","grass"
"Bulbostylis.capillaris.ssp..insulana","grass"
"Bulbostylis.ciliatifolia","grass"
"Bulbostylis.ciliatifolia.var..ciliatifolia","grass"
"Bulbostylis.ciliatifolia.var..coarctata","grass"
"Bulbostylis.curassavica","grass"
"Bulbostylis.funckii","grass"
"Bulbostylis.hirta","grass"
"Bulbostylis.juncoides","grass"
"Bulbostylis.pauciflora","grass"
"Bulbostylis.schaffneri","grass"
"Bulbostylis.stenocarpa","grass"
"Bulbostylis.stenophylla","grass"
"Bulbostylis.subaphylla","grass"
"Bulbostylis.vestita","grass"
"Bulbostylis.warei","grass"
"Calamagrostis.×acutiflora","grass"
"Calamagrostis.×kolymensis","grass"
"Calamagrostis.alba","grass"
"Calamagrostis.arundinacea","grass"
"Calamagrostis.avenoides","grass"
"Calamagrostis.bolanderi","grass"
"Calamagrostis.breweri","grass"
"Calamagrostis.cainii","grass"
"Calamagrostis.canadensis","grass"
"Calamagrostis.canadensis.var..canadensis","grass"
"Calamagrostis.canadensis.var..langsdorffii","grass"
"Calamagrostis.canadensis.var..macouniana","grass"
"Calamagrostis.canescens","grass"
"Calamagrostis.coarctata","grass"
"Calamagrostis.deschampsioides","grass"
"Calamagrostis.epigeios","grass"
"Calamagrostis.epigeios.ssp..epigeios","grass"
"Calamagrostis.epigeios.ssp..glomerata","grass"
"Calamagrostis.epigeios.ssp..macrolepis","grass"
"Calamagrostis.epigeios.ssp..meinshausenii","grass"
"Calamagrostis.expansa","grass"
"Calamagrostis.foliosa","grass"
"Calamagrostis.hillebrandii","grass"
"Calamagrostis.holmii","grass"
"Calamagrostis.howellii","grass"
"Calamagrostis.koelerioides","grass"
"Calamagrostis.lapponica","grass"
"Calamagrostis.leonardii","grass"
"Calamagrostis.montanensis","grass"
"Calamagrostis.muiriana","grass"
"Calamagrostis.nutkaensis","grass"
"Calamagrostis.ophitidis","grass"
"Calamagrostis.perplexa","grass"
"Calamagrostis.pickeringii","grass"
"Calamagrostis.porteri","grass"
"Calamagrostis.porteri.ssp..insperata","grass"
"Calamagrostis.porteri.ssp..porteri","grass"
"Calamagrostis.pseudophragmites","grass"
"Calamagrostis.purpurascens","grass"
"Calamagrostis.purpurascens.var..purpurascens","grass"
"Calamagrostis.purpurea","grass"
"Calamagrostis.purpurea.ssp..phragmitoides","grass"
"Calamagrostis.rubescens","grass"
"Calamagrostis.scopulorum","grass"
"Calamagrostis.sesquiflora","grass"
"Calamagrostis.stricta","grass"
"Calamagrostis.stricta.ssp..inexpansa","grass"
"Calamagrostis.stricta.ssp..stricta","grass"
"Calamagrostis.stricta.ssp..stricta.var..borealis","grass"
"Calamagrostis.stricta.ssp..stricta.var..stricta","grass"
"Calamagrostis.tacomensis","grass"
"Calamagrostis.tweedyi","grass"
"Calamagrostis.varia","grass"
"Calamagrostis.viridiflavescens","grass"
"Calamagrostis.viridiflavescens.var..montevidensis","grass"
"×Calammophila.don-hensonii","grass"
"Calamovilfa.arcuata","grass"
"Calamovilfa.brevipilis","grass"
"Calamovilfa.curtissii","grass"
"Calamovilfa.gigantea","grass"
"Calamovilfa.longifolia","grass"
"Calamovilfa.longifolia.var..longifolia","grass"
"Calamovilfa.longifolia.var..magna","grass"
"Calliscirpus","grass"
"Calliscirpus.brachythrix","grass"
"Calliscirpus.criniger","grass"
"Calyptochloa.gracillima","grass"
"Carex.×abitibiana","grass"
"Carex.×aestivaliformis","grass"
"Carex.×arctophila","grass"
"Carex.×caesariensis","grass"
"Carex.×calderi","grass"
"Carex.×cayouettei","grass"
"Carex.×clausa","grass"
"Carex.×connectens","grass"
"Carex.×crinitoides","grass"
"Carex.×deamii","grass"
"Carex.×dumanii","grass"
"Carex.×exsalina","grass"
"Carex.×firmior","grass"
"Carex.×flavicans","grass"
"Carex.×fulva","grass"
"Carex.×grantii","grass"
"Carex.×groenlandica","grass"
"Carex.×haematolepis","grass"
"Carex.×hartii","grass"
"Carex.×helvola","grass"
"Carex.×kenaica","grass"
"Carex.×knieskernii","grass"
"Carex.×kyyhkynenii","grass"
"Carex.×langeana","grass"
"Carex.×limosoides","grass"
"Carex.×limula","grass"
"Carex.×massonii","grass"
"Carex.×mendica","grass"
"Carex.×mirata","grass"
"Carex.×neobigelowii","grass"
"Carex.×neofilipendula","grass"
"Carex.×neomiliaris","grass"
"Carex.×neorigida","grass"
"Carex.×olneyi","grass"
"Carex.×oneillii","grass"
"Carex.×paludivagans","grass"
"Carex.×pannewitziana","grass"
"Carex.×patuensis","grass"
"Carex.×persalina","grass"
"Carex.×physocarpoides","grass"
"Carex.×pieperiana","grass"
"Carex.×pseudohelvola","grass"
"Carex.×quebecensis","grass"
"Carex.×quirponensis","grass"
"Carex.×reducta","grass"
"Carex.×rollandii","grass"
"Carex.×sardloqensis","grass"
"Carex.×saxenii","grass"
"Carex.×schatzii","grass"
"Carex.×soerensenii","grass"
"Carex.×spiculosa","grass"
"Carex.×stenolepis","grass"
"Carex.×subimpressa","grass"
"Carex.×subpaleacea","grass"
"Carex.×subrecta","grass"
"Carex.×subreducta","grass"
"Carex.×subsalina","grass"
"Carex.×subviridula","grass"
"Carex.×sullivantii","grass"
"Carex.×trichina","grass"
"Carex.×xanthocarpa","grass"
"Carex.×zahnii","grass"
"Carex.aboriginum","grass"
"Carex.abrupta","grass"
"Carex.abscondita","grass"
"Carex.acidicola","grass"
"Carex.acutiformis","grass"
"Carex.adelostoma","grass"
"Carex.adusta","grass"
"Carex.aestivalis","grass"
"Carex.aggregata","grass"
"Carex.agrostoides","grass"
"Carex.alata","grass"
"Carex.albicans","grass"
"Carex.albicans.var..albicans","grass"
"Carex.albicans.var..australis","grass"
"Carex.albicans.var..emmonsii","grass"
"Carex.albolutescens","grass"
"Carex.albonigra","grass"
"Carex.albursina","grass"
"Carex.alligata","grass"
"Carex.alma","grass"
"Carex.alopecoidea","grass"
"Carex.amphibola","grass"
"Carex.amplectens","grass"
"Carex.amplifolia","grass"
"Carex.angustata","grass"
"Carex.angustisquama","grass"
"Carex.annectens","grass"
"Carex.anthoxanthea","grass"
"Carex.aperta","grass"
"Carex.appalachica","grass"
"Carex.aquatilis","grass"
"Carex.aquatilis.var..aquatilis","grass"
"Carex.aquatilis.var..dives","grass"
"Carex.aquatilis.var..stans","grass"
"Carex.arapahoensis","grass"
"Carex.arcta","grass"
"Carex.arctata","grass"
"Carex.arctiformis","grass"
"Carex.arenaria","grass"
"Carex.argyrantha","grass"
"Carex.arkansana","grass"
"Carex.assiniboinensis","grass"
"Carex.atherodes","grass"
"Carex.athrostachya","grass"
"Carex.atlantica","grass"
"Carex.atlantica.ssp..atlantica","grass"
"Carex.atlantica.ssp..capillacea","grass"
"Carex.atrata","grass"
"Carex.atratiformis","grass"
"Carex.atrofusca","grass"
"Carex.atrofusca.var..atrofusca","grass"
"Carex.atrofusca.var..major","grass"
"Carex.atrosquama","grass"
"Carex.aurea","grass"
"Carex.aureolensis","grass"
"Carex.austrina","grass"
"Carex.austroalpina","grass"
"Carex.austrocaroliniana","grass"
"Carex.austrodeflexa","grass"
"Carex.baccans","grass"
"Carex.backii","grass"
"Carex.baileyi","grass"
"Carex.baltzellii","grass"
"Carex.barbarae","grass"
"Carex.barrattii","grass"
"Carex.basiantha","grass"
"Carex.bebbii","grass"
"Carex.bella","grass"
"Carex.bicknellii","grass"
"Carex.bicolor","grass"
"Carex.bigelowii","grass"
"Carex.billingsii","grass"
"Carex.biltmoreana","grass"
"Carex.blanda","grass"
"Carex.bolanderi","grass"
"Carex.bonanzensis","grass"
"Carex.bonplandii","grass"
"Carex.brainerdii","grass"
"Carex.brevicaulis","grass"
"Carex.breviculmis","grass"
"Carex.brevior","grass"
"Carex.breweri","grass"
"Carex.bromoides","grass"
"Carex.bromoides.ssp..bromoides","grass"
"Carex.bromoides.ssp..montana","grass"
"Carex.brunnea","grass"
"Carex.brunnescens","grass"
"Carex.brunnescens.ssp..brunnescens","grass"
"Carex.brunnescens.ssp..pacifica","grass"
"Carex.brunnescens.ssp..sphaerostachya","grass"
"Carex.brysonii","grass"
"Carex.bulbostylis","grass"
"Carex.bullata","grass"
"Carex.bushii","grass"
"Carex.buxbaumii","grass"
"Carex.calcifugens","grass"
"Carex.californica","grass"
"Carex.canariensis","grass"
"Carex.canescens","grass"
"Carex.canescens.ssp..canescens","grass"
"Carex.canescens.ssp..disjuncta","grass"
"Carex.capillaris","grass"
"Carex.capitata","grass"
"Carex.capitata.ssp..arctogena","grass"
"Carex.capitata.ssp..capitata","grass"
"Carex.careyana","grass"
"Carex.caroliniana","grass"
"Carex.caryophyllea","grass"
"Carex.castanea","grass"
"Carex.cephaloidea","grass"
"Carex.cephalophora","grass"
"Carex.chapmanii","grass"
"Carex.cherokeensis","grass"
"Carex.chihuahuensis","grass"
"Carex.chordorrhiza","grass"
"Carex.circinata","grass"
"Carex.collinsii","grass"
"Carex.communis","grass"
"Carex.communis.var..amplisquama","grass"
"Carex.communis.var..communis","grass"
"Carex.comosa","grass"
"Carex.complanata","grass"
"Carex.concinna","grass"
"Carex.concinnoides","grass"
"Carex.congdonii","grass"
"Carex.conjuncta","grass"
"Carex.conoidea","grass"
"Carex.constanceana","grass"
"Carex.cordillerana","grass"
"Carex.corrugata","grass"
"Carex.crawei","grass"
"Carex.crawfordii","grass"
"Carex.crebriflora","grass"
"Carex.crinita","grass"
"Carex.crinita.var..brevicrinis","grass"
"Carex.crinita.var..crinita","grass"
"Carex.crinita.var..porteri","grass"
"Carex.cristatella","grass"
"Carex.crus-corvi","grass"
"Carex.cryptolepis","grass"
"Carex.cumberlandensis","grass"
"Carex.cumulata","grass"
"Carex.curatorum","grass"
"Carex.cusickii","grass"
"Carex.cyrtostachya","grass"
"Carex.dasycarpa","grass"
"Carex.davisii","grass"
"Carex.davyi","grass"
"Carex.debilis","grass"
"Carex.debilis.var..debilis","grass"
"Carex.debilis.var..intercursa","grass"
"Carex.debilis.var..interjecta","grass"
"Carex.debilis.var..pubera","grass"
"Carex.debilis.var..rudgei","grass"
