datetime,date,jd,doy,flux,se,soilt,vsm,time,site,drainage
2006-04-12T09:59,4/12/06,102,4120,31.11,4.34,5.7,NA,9:59,NWN,well drained
NA,4/12/06,102,4120,NA,NA,NA,NA,NA,SWF,very well drained
NA,4/12/06,102,4120,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,4/12/06,102,4120,NA,NA,NA,NA,NA,SWN,poorly drained
2006-04-13T08:54,4/13/06,103,4121,38.99,4.39,6.1,NA,8:54,Charlton,well drained
NA,4/13/06,103,4121,NA,NA,NA,NA,NA,Dry Down,well drained
2006-04-13T09:54,4/13/06,103,4121,38.96,4.11,6.9,NA,9:54,Montauk,well drained
NA,4/13/06,103,4121,NA,NA,NA,NA,NA,NWF,swamp
NA,4/13/06,103,4121,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,4/13/06,103,4121,NA,NA,NA,NA,NA,NWN,well drained
NA,4/13/06,103,4121,NA,NA,NA,NA,NA,SWF,very well drained
NA,4/13/06,103,4121,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,4/13/06,103,4121,NA,NA,NA,NA,NA,SWN,poorly drained
NA,5/5/06,125,4143,NA,NA,NA,NA,NA,Charlton,well drained
2006-05-05T08:51,5/5/06,125,4143,49.52,2.77,11.4,NA,8:51,Dry Down,well drained
NA,5/5/06,125,4143,NA,NA,NA,NA,NA,Montauk,well drained
NA,5/5/06,125,4143,NA,NA,NA,NA,NA,NWF,swamp
2006-05-05T10:26,5/5/06,125,4143,59.56,6.24,8.4,NA,10:26,NWM,moderately well drained
2006-05-05T09:41,5/5/06,125,4143,61.36,7.6,10.3,NA,9:41,NWN,well drained
NA,5/5/06,125,4143,NA,NA,NA,NA,NA,SWF,very well drained
NA,5/5/06,125,4143,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,5/5/06,125,4143,NA,NA,NA,NA,NA,SWN,poorly drained
NA,5/22/06,142,4160,NA,NA,NA,NA,NA,Charlton,well drained
2006-05-22T13:06,5/22/06,142,4160,68.28,3.5,9.9,NA,13:06,Dry Down,well drained
NA,5/22/06,142,4160,NA,NA,NA,NA,NA,Montauk,well drained
2006-05-22T15:05,5/22/06,142,4160,58.58,11.88,9.4,NA,15:05,NWF,swamp
2006-05-22T14:34,5/22/06,142,4160,41.06,2.74,8.1,NA,14:34,NWM,moderately well drained
2006-05-22T13:48,5/22/06,142,4160,76.23,6.45,10.4,NA,13:48,NWN,well drained
NA,5/22/06,142,4160,NA,NA,NA,NA,NA,SWF,very well drained
NA,5/22/06,142,4160,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,5/22/06,142,4160,NA,NA,NA,NA,NA,SWN,poorly drained
2006-06-05T12:40,6/5/06,156,4174,110.04,7.73,12.1,NA,12:40,Charlton,well drained
NA,6/5/06,156,4174,NA,NA,NA,NA,NA,Dry Down,well drained
2006-06-05T14:05,6/5/06,156,4174,138.08,7.57,12.1,NA,14:05,Montauk,well drained
NA,6/5/06,156,4174,NA,NA,NA,NA,NA,NWF,swamp
NA,6/5/06,156,4174,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,6/5/06,156,4174,NA,NA,NA,NA,NA,NWN,well drained
NA,6/5/06,156,4174,NA,NA,NA,NA,NA,SWF,very well drained
NA,6/5/06,156,4174,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,6/5/06,156,4174,NA,NA,NA,NA,NA,SWN,poorly drained
NA,6/21/06,172,4190,NA,NA,NA,NA,NA,Charlton,well drained
2006-06-21T13:02,6/21/06,172,4190,174.35,10.88,16.2,NA,13:02,Dry Down,well drained
NA,6/21/06,172,4190,NA,NA,NA,NA,NA,Montauk,well drained
2006-06-21T12:19,6/21/06,172,4190,83.56,25.75,14.4,NA,12:19,NWF,swamp
2006-06-21T11:47,6/21/06,172,4190,143.29,8.34,14.6,NA,11:47,NWM,moderately well drained
2006-06-21T11:07,6/21/06,172,4190,163.65,6.38,15.8,NA,11:07,NWN,well drained
NA,6/21/06,172,4190,NA,NA,NA,NA,NA,SWF,very well drained
NA,6/21/06,172,4190,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,6/21/06,172,4190,NA,NA,NA,NA,NA,SWN,poorly drained
2006-06-22T09:19,6/22/06,173,4191,152.16,14.84,14.6,NA,9:19,Charlton,well drained
NA,6/22/06,173,4191,NA,NA,NA,NA,NA,Dry Down,well drained
2006-06-22T10:32,6/22/06,173,4191,168.78,10.99,14.9,NA,10:32,Montauk,well drained
NA,6/22/06,173,4191,NA,NA,NA,NA,NA,NWF,swamp
NA,6/22/06,173,4191,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,6/22/06,173,4191,NA,NA,NA,NA,NA,NWN,well drained
NA,6/22/06,173,4191,NA,NA,NA,NA,NA,SWF,very well drained
NA,6/22/06,173,4191,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,6/22/06,173,4191,NA,NA,NA,NA,NA,SWN,poorly drained
NA,7/12/06,193,4211,NA,NA,NA,NA,NA,Charlton,well drained
2006-07-12T11:03,7/12/06,193,4211,270.95,28.66,17.5,NA,11:03,Dry Down,well drained
NA,7/12/06,193,4211,NA,NA,NA,NA,NA,Montauk,well drained
NA,7/12/06,193,4211,NA,NA,NA,NA,NA,NWF,swamp
NA,7/12/06,193,4211,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,7/12/06,193,4211,NA,NA,NA,NA,NA,NWN,well drained
NA,7/12/06,193,4211,NA,NA,NA,NA,NA,SWF,very well drained
NA,7/12/06,193,4211,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,7/12/06,193,4211,NA,NA,NA,NA,NA,SWN,poorly drained
NA,7/13/06,194,4212,NA,NA,NA,NA,NA,Charlton,well drained
NA,7/13/06,194,4212,NA,NA,NA,NA,NA,Dry Down,well drained
NA,7/13/06,194,4212,NA,NA,NA,NA,NA,Montauk,well drained
NA,7/13/06,194,4212,NA,NA,NA,NA,NA,NWF,swamp
2006-07-13T09:20,7/13/06,194,4212,277.56,34.05,18.1,NA,9:20,NWM,moderately well drained
2006-07-13T11:38,7/13/06,194,4212,201.5,37.7,18.8,NA,11:38,NWN,well drained
NA,7/13/06,194,4212,NA,NA,NA,NA,NA,SWF,very well drained
NA,7/13/06,194,4212,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,7/13/06,194,4212,NA,NA,NA,NA,NA,SWN,poorly drained
2006-07-24T12:50,7/24/06,205,4223,191.74,7.77,17.4,NA,12:50,Charlton,well drained
NA,7/24/06,205,4223,NA,NA,NA,NA,NA,Dry Down,well drained
2006-07-24T11:28,7/24/06,205,4223,216.9,15.4,17,NA,11:28,Montauk,well drained
NA,7/24/06,205,4223,NA,NA,NA,NA,NA,NWF,swamp
NA,7/24/06,205,4223,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,7/24/06,205,4223,NA,NA,NA,NA,NA,NWN,well drained
NA,7/24/06,205,4223,NA,NA,NA,NA,NA,SWF,very well drained
NA,7/24/06,205,4223,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,7/24/06,205,4223,NA,NA,NA,NA,NA,SWN,poorly drained
NA,7/25/06,206,4224,NA,NA,NA,NA,NA,Charlton,well drained
2006-07-25T08:58,7/25/06,206,4224,185.32,13.72,17.5,NA,8:58,Dry Down,well drained
NA,7/25/06,206,4224,NA,NA,NA,NA,NA,Montauk,well drained
2006-07-25T10:16,7/25/06,206,4224,124.24,12.87,16.6,NA,10:16,NWF,swamp
2006-07-25T09:38,7/25/06,206,4224,224.9,25.19,16.6,NA,9:38,NWM,moderately well drained
2006-07-25T10:59,7/25/06,206,4224,264.73,43.09,18.1,NA,10:59,NWN,well drained
NA,7/25/06,206,4224,NA,NA,NA,NA,NA,SWF,very well drained
NA,7/25/06,206,4224,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,7/25/06,206,4224,NA,NA,NA,NA,NA,SWN,poorly drained
NA,8/21/06,233,4251,NA,NA,NA,NA,NA,Charlton,well drained
2006-08-21T12:10,8/21/06,233,4251,163.5,13.12,17.7,NA,12:10,Dry Down,well drained
NA,8/21/06,233,4251,NA,NA,NA,NA,NA,Montauk,well drained
NA,8/21/06,233,4251,NA,NA,NA,NA,NA,NWF,swamp
NA,8/21/06,233,4251,NA,NA,NA,NA,NA,NWM,moderately well drained
2006-08-21T12:55,8/21/06,233,4251,225.29,57.38,17.6,NA,12:55,NWN,well drained
NA,8/21/06,233,4251,NA,NA,NA,NA,NA,SWF,very well drained
NA,8/21/06,233,4251,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,8/21/06,233,4251,NA,NA,NA,NA,NA,SWN,poorly drained
2006-08-22T10:46,8/22/06,234,4252,161.11,11.37,15.8,NA,10:46,Charlton,well drained
NA,8/22/06,234,4252,NA,NA,NA,NA,NA,Dry Down,well drained
2006-08-22T09:21,8/22/06,234,4252,180.63,11.49,15.5,NA,9:21,Montauk,well drained
2006-08-22T12:29,8/22/06,234,4252,89.11,25.79,15.6,NA,12:29,NWF,swamp
2006-08-22T11:18,8/22/06,234,4252,137.15,16.98,15.4,NA,11:18,NWM,moderately well drained
NA,8/22/06,234,4252,NA,NA,NA,NA,NA,NWN,well drained
NA,8/22/06,234,4252,NA,NA,NA,NA,NA,SWF,very well drained
NA,8/22/06,234,4252,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,8/22/06,234,4252,NA,NA,NA,NA,NA,SWN,poorly drained
NA,9/11/06,254,4272,NA,NA,NA,NA,NA,Charlton,well drained
2006-09-11T12:55,9/11/06,254,4272,94.87,4.53,13.8,NA,12:55,Dry Down,well drained
NA,9/11/06,254,4272,NA,NA,NA,NA,NA,Montauk,well drained
NA,9/11/06,254,4272,NA,NA,NA,NA,NA,NWF,swamp
2006-09-11T11:41,9/11/06,254,4272,126.41,12.55,13,NA,11:41,NWM,moderately well drained
2006-09-11T12:42,9/11/06,254,4272,140.07,20.4,13.4,NA,12:42,NWN,well drained
NA,9/11/06,254,4272,NA,NA,NA,NA,NA,SWF,very well drained
NA,9/11/06,254,4272,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,9/11/06,254,4272,NA,NA,NA,NA,NA,SWN,poorly drained
2006-09-12T09:05,9/12/06,255,4273,81.07,7.95,12.3,NA,9:05,Charlton,well drained
NA,9/12/06,255,4273,NA,NA,NA,NA,NA,Dry Down,well drained
2006-09-12T10:30,9/12/06,255,4273,104.43,6.26,12.4,NA,10:30,Montauk,well drained
NA,9/12/06,255,4273,NA,NA,NA,NA,NA,NWF,swamp
NA,9/12/06,255,4273,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,9/12/06,255,4273,NA,NA,NA,NA,NA,NWN,well drained
NA,9/12/06,255,4273,NA,NA,NA,NA,NA,SWF,very well drained
NA,9/12/06,255,4273,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,9/12/06,255,4273,NA,NA,NA,NA,NA,SWN,poorly drained
2006-09-25T12:59,9/25/06,268,4286,118.8,8.42,14.5,NA,12:59,Charlton,well drained
2006-09-25T11:19,9/25/06,268,4286,108.4,6.57,14.9,NA,11:19,Dry Down,well drained
2006-09-25T13:49,9/25/06,268,4286,136.86,13.22,14.5,NA,13:49,Montauk,well drained
NA,9/25/06,268,4286,NA,NA,NA,NA,NA,NWF,swamp
NA,9/25/06,268,4286,NA,NA,NA,NA,NA,NWM,moderately well drained
2006-09-25T12:05,9/25/06,268,4286,143.93,14.42,14.2,NA,12:05,NWN,well drained
NA,9/25/06,268,4286,NA,NA,NA,NA,NA,SWF,very well drained
NA,9/25/06,268,4286,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,9/25/06,268,4286,NA,NA,NA,NA,NA,SWN,poorly drained
NA,10/11/06,284,4302,NA,NA,NA,NA,NA,Charlton,well drained
2006-10-11T11:12,10/11/06,284,4302,68.62,4.44,12.3,NA,11:12,Dry Down,well drained
NA,10/11/06,284,4302,NA,NA,NA,NA,NA,Montauk,well drained
2006-10-11T12:29,10/11/06,284,4302,91.5,3.24,12.5,NA,12:29,NWF,swamp
2006-10-11T13:03,10/11/06,284,4302,99.74,17.92,11.6,NA,13:03,NWM,moderately well drained
2006-10-11T13:03,10/11/06,284,4302,98.25,13.08,11.8,NA,13:03,NWN,well drained
NA,10/11/06,284,4302,NA,NA,NA,NA,NA,SWF,very well drained
NA,10/11/06,284,4302,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,10/11/06,284,4302,NA,NA,NA,NA,NA,SWN,poorly drained
2006-10-31T14:38,10/31/06,304,4322,74.65,14.91,10,NA,14:38,Charlton,well drained
NA,10/31/06,304,4322,NA,NA,NA,NA,NA,Dry Down,well drained
2006-10-31T15:28,10/31/06,304,4322,61.87,3.45,9.9,NA,15:28,Montauk,well drained
NA,10/31/06,304,4322,NA,NA,NA,NA,NA,NWF,swamp
NA,10/31/06,304,4322,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,10/31/06,304,4322,NA,NA,NA,NA,NA,NWN,well drained
NA,10/31/06,304,4322,NA,NA,NA,NA,NA,SWF,very well drained
NA,10/31/06,304,4322,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,10/31/06,304,4322,NA,NA,NA,NA,NA,SWN,poorly drained
NA,11/1/06,305,4323,NA,NA,NA,NA,NA,Charlton,well drained
NA,11/1/06,305,4323,NA,NA,NA,NA,NA,Dry Down,well drained
NA,11/1/06,305,4323,NA,NA,NA,NA,NA,Montauk,well drained
NA,11/1/06,305,4323,NA,NA,NA,NA,NA,NWF,swamp
NA,11/1/06,305,4323,NA,NA,NA,NA,NA,NWM,moderately well drained
2006-11-01T08:37,11/1/06,305,4323,79.34,8.78,9.4,NA,8:37,NWN,well drained
NA,11/1/06,305,4323,NA,NA,NA,NA,NA,SWF,very well drained
NA,11/1/06,305,4323,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,11/1/06,305,4323,NA,NA,NA,NA,NA,SWN,poorly drained
NA,11/20/06,324,4342,NA,NA,NA,NA,NA,Charlton,well drained
2006-11-20T11:56,11/20/06,324,4342,38.85,4.46,7.7,NA,11:56,Dry Down,well drained
NA,11/20/06,324,4342,NA,NA,NA,NA,NA,Montauk,well drained
NA,11/20/06,324,4342,NA,NA,NA,NA,NA,NWF,swamp
2006-11-20T13:08,11/20/06,324,4342,25.88,2.61,6.1,NA,13:08,NWM,moderately well drained
2006-11-20T12:40,11/20/06,324,4342,47.29,4.89,5.8,NA,12:40,NWN,well drained
NA,11/20/06,324,4342,NA,NA,NA,NA,NA,SWF,very well drained
NA,11/20/06,324,4342,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,11/20/06,324,4342,NA,NA,NA,NA,NA,SWN,poorly drained
2006-11-21T12:19,11/21/06,325,4343,21.4,1.17,5.9,NA,12:19,Charlton,well drained
NA,11/21/06,325,4343,NA,NA,NA,NA,NA,Dry Down,well drained
2006-11-21T11:42,11/21/06,325,4343,32.95,1.66,5,NA,11:42,Montauk,well drained
NA,11/21/06,325,4343,NA,NA,NA,NA,NA,NWF,swamp
NA,11/21/06,325,4343,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,11/21/06,325,4343,NA,NA,NA,NA,NA,NWN,well drained
NA,11/21/06,325,4343,NA,NA,NA,NA,NA,SWF,very well drained
NA,11/21/06,325,4343,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,11/21/06,325,4343,NA,NA,NA,NA,NA,SWN,poorly drained
NA,12/12/06,346,4364,NA,NA,NA,NA,NA,Charlton,well drained
2006-12-12T12:13,12/12/06,346,4364,16.75,2.85,2.8,NA,12:13,Dry Down,well drained
NA,12/12/06,346,4364,NA,NA,NA,NA,NA,Montauk,well drained
NA,12/12/06,346,4364,NA,NA,NA,NA,NA,NWF,swamp
NA,12/12/06,346,4364,NA,NA,NA,NA,NA,NWM,moderately well drained
2006-12-12T11:30,12/12/06,346,4364,22.72,3.08,3.2,NA,11:30,NWN,well drained
NA,12/12/06,346,4364,NA,NA,NA,NA,NA,SWF,very well drained
NA,12/12/06,346,4364,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,12/12/06,346,4364,NA,NA,NA,NA,NA,SWN,poorly drained
NA,1/18/07,18,4401,NA,NA,NA,NA,NA,Charlton,well drained
2007-01-18T10:52,1/18/07,18,4401,11.26,1.15,0.4,NA,10:52,Dry Down,well drained
NA,1/18/07,18,4401,NA,NA,NA,NA,NA,Montauk,well drained
NA,1/18/07,18,4401,NA,NA,NA,NA,NA,NWF,swamp
NA,1/18/07,18,4401,NA,NA,NA,NA,NA,NWM,moderately well drained
2007-01-18T11:37,1/18/07,18,4401,15.49,2.3,0.3,NA,11:37,NWN,well drained
NA,1/18/07,18,4401,NA,NA,NA,NA,NA,SWF,very well drained
NA,1/18/07,18,4401,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,1/18/07,18,4401,NA,NA,NA,NA,NA,SWN,poorly drained
2007-02-22T12:44,2/22/07,53,4436,6.01,0.35,NA,NA,12:44,Charlton,well drained
NA,2/22/07,53,4436,NA,NA,NA,NA,NA,Dry Down,well drained
NA,2/22/07,53,4436,NA,NA,NA,NA,NA,Montauk,well drained
NA,2/22/07,53,4436,NA,NA,NA,NA,NA,NWF,swamp
2007-02-22T11:53,2/22/07,53,4436,10.37,1.69,0.2,NA,11:53,NWM,moderately well drained
2007-02-22T11:21,2/22/07,53,4436,9.65,1.43,0.8,NA,11:21,NWN,well drained
NA,2/22/07,53,4436,NA,NA,NA,NA,NA,SWF,very well drained
NA,2/22/07,53,4436,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,2/22/07,53,4436,NA,NA,NA,NA,NA,SWN,poorly drained
2007-03-28T09:48,3/28/07,87,4470,21.82,1.93,2.7,NA,9:48,Charlton,well drained
NA,3/28/07,87,4470,NA,NA,NA,NA,NA,Dry Down,well drained
2007-03-28T09:16,3/28/07,87,4470,14.01,0.86,0.1,NA,9:16,Montauk,well drained
NA,3/28/07,87,4470,NA,NA,NA,NA,NA,NWF,swamp
2007-03-28T10:43,3/28/07,87,4470,19.17,3.78,0.4,NA,10:43,NWM,moderately well drained
2007-03-28T10:13,3/28/07,87,4470,21.42,2.74,1.3,NA,10:13,NWN,well drained
NA,3/28/07,87,4470,NA,NA,NA,NA,NA,SWF,very well drained
NA,3/28/07,87,4470,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,3/28/07,87,4470,NA,NA,NA,NA,NA,SWN,poorly drained
NA,5/18/07,138,4521,NA,NA,NA,NA,NA,Charlton,well drained
2007-05-18T09:31,5/18/07,138,4521,47.79,3.53,9.5,NA,9:31,Dry Down,well drained
NA,5/18/07,138,4521,NA,NA,NA,NA,NA,Montauk,well drained
NA,5/18/07,138,4521,NA,NA,NA,NA,NA,NWF,swamp
NA,5/18/07,138,4521,NA,NA,NA,NA,NA,NWM,moderately well drained
2007-05-18T10:35,5/18/07,138,4521,53.9,6.47,8.6,NA,10:35,NWN,well drained
NA,5/18/07,138,4521,NA,NA,NA,NA,NA,SWF,very well drained
NA,5/18/07,138,4521,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,5/18/07,138,4521,NA,NA,NA,NA,NA,SWN,poorly drained
NA,5/21/07,141,4524,NA,NA,NA,NA,NA,Charlton,well drained
NA,5/21/07,141,4524,NA,NA,NA,NA,NA,Dry Down,well drained
NA,5/21/07,141,4524,NA,NA,NA,NA,NA,Montauk,well drained
NA,5/21/07,141,4524,NA,NA,NA,NA,NA,NWF,swamp
2007-05-21T08:50,5/21/07,141,4524,76.61,10.25,8.6,NA,8:50,NWM,moderately well drained
NA,5/21/07,141,4524,NA,NA,NA,NA,NA,NWN,well drained
NA,5/21/07,141,4524,NA,NA,NA,NA,NA,SWF,very well drained
NA,5/21/07,141,4524,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,5/21/07,141,4524,NA,NA,NA,NA,NA,SWN,poorly drained
NA,5/24/07,144,2336,NA,NA,NA,NA,NA,Charlton,well drained
2007-05-24T11:04,5/24/07,144,2336,75.57,6.25,NA,NA,11:04,Dry Down,well drained
NA,5/24/07,144,2336,NA,NA,NA,NA,NA,Montauk,well drained
NA,5/24/07,144,2336,NA,NA,NA,NA,NA,NWF,swamp
NA,5/24/07,144,2336,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,5/24/07,144,2336,NA,NA,NA,NA,NA,NWN,well drained
NA,5/24/07,144,2336,NA,NA,NA,NA,NA,SWF,very well drained
NA,5/24/07,144,2336,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,5/24/07,144,2336,NA,NA,NA,NA,NA,SWN,poorly drained
2007-05-30T12:52,5/30/07,150,4533,94.26,8.97,12.6,NA,12:52,Charlton,well drained
NA,5/30/07,150,4533,NA,NA,NA,NA,NA,Dry Down,well drained
2007-05-30T11:21,5/30/07,150,4533,92.46,8.44,11.8,NA,11:21,Montauk,well drained
NA,5/30/07,150,4533,NA,NA,NA,NA,NA,NWF,swamp
NA,5/30/07,150,4533,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,5/30/07,150,4533,NA,NA,NA,NA,NA,NWN,well drained
NA,5/30/07,150,4533,NA,NA,NA,NA,NA,SWF,very well drained
NA,5/30/07,150,4533,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,5/30/07,150,4533,NA,NA,NA,NA,NA,SWN,poorly drained
NA,6/26/07,177,4560,NA,NA,NA,NA,NA,Charlton,well drained
NA,6/26/07,177,4560,NA,NA,NA,NA,NA,Dry Down,well drained
NA,6/26/07,177,4560,NA,NA,NA,NA,NA,Montauk,well drained
NA,6/26/07,177,4560,NA,NA,NA,NA,NA,NWF,swamp
NA,6/26/07,177,4560,170.59,22.96,14.4,NA,NA,NWM,moderately well drained
NA,6/26/07,177,4560,222.7,36.86,14.1,NA,NA,NWN,well drained
NA,6/26/07,177,4560,NA,NA,NA,NA,NA,SWF,very well drained
NA,6/26/07,177,4560,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,6/26/07,177,4560,NA,NA,NA,NA,NA,SWN,poorly drained
2007-06-27T08:55,6/27/07,178,4561,168.99,12.31,14.1,NA,8:55,Charlton,well drained
NA,6/27/07,178,4561,184.82,22.13,14.3,NA,NA,Dry Down,well drained
2007-06-27T10:09,6/27/07,178,4561,228.35,10.08,14.5,NA,10:09,Montauk,well drained
NA,6/27/07,178,4561,NA,NA,NA,NA,NA,NWF,swamp
2007-06-27T09:58,6/27/07,178,4561,NA,NA,NA,NA,9:58,NWM,moderately well drained
2007-06-27T10:59,6/27/07,178,4561,NA,NA,NA,NA,10:59,NWN,well drained
NA,6/27/07,178,4561,NA,NA,NA,NA,NA,SWF,very well drained
NA,6/27/07,178,4561,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,6/27/07,178,4561,NA,NA,NA,NA,NA,SWN,poorly drained
2007-07-17T10:22,7/17/07,198,4581,186.76,18.34,15.9,NA,10:22,Charlton,well drained
NA,7/17/07,198,4581,NA,NA,NA,NA,NA,Dry Down,well drained
2007-07-17T09:37,7/17/07,198,4581,213.13,13.16,15.7,NA,9:37,Montauk,well drained
NA,7/17/07,198,4581,NA,NA,NA,NA,NA,NWF,swamp
NA,7/17/07,198,4581,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,7/17/07,198,4581,NA,NA,NA,NA,NA,NWN,well drained
NA,7/17/07,198,4581,NA,NA,NA,NA,NA,SWF,very well drained
NA,7/17/07,198,4581,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,7/17/07,198,4581,NA,NA,NA,NA,NA,SWN,poorly drained
NA,7/19/07,200,4583,NA,NA,NA,NA,NA,Charlton,well drained
2007-07-19T08:43,7/19/07,200,4583,270.23,26.61,16.8,NA,8:43,Dry Down,well drained
NA,7/19/07,200,4583,NA,NA,NA,NA,NA,Montauk,well drained
NA,7/19/07,200,4583,NA,NA,NA,NA,NA,NWF,swamp
2007-07-19T11:49,7/19/07,200,4583,241.69,19.32,15.4,NA,11:49,NWM,moderately well drained
2007-07-19T12:53,7/19/07,200,4583,247.91,40.69,16.3,NA,12:53,NWN,well drained
NA,7/19/07,200,4583,NA,NA,NA,NA,NA,SWF,very well drained
NA,7/19/07,200,4583,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,7/19/07,200,4583,NA,NA,NA,NA,NA,SWN,poorly drained
NA,7/31/07,212,4595,NA,NA,NA,NA,NA,Charlton,well drained
2007-07-31T09:54,7/31/07,212,4595,247.74,26.72,18,NA,9:54,Dry Down,well drained
NA,7/31/07,212,4595,NA,NA,NA,NA,NA,Montauk,well drained
NA,7/31/07,212,4595,NA,NA,NA,NA,NA,NWF,swamp
NA,7/31/07,212,4595,253.47,35.89,18,NA,NA,NWM,moderately well drained
NA,7/31/07,212,4595,304.31,56.3,17.7,NA,NA,NWN,well drained
NA,7/31/07,212,4595,NA,NA,NA,NA,NA,SWF,very well drained
NA,7/31/07,212,4595,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,7/31/07,212,4595,NA,NA,NA,NA,NA,SWN,poorly drained
2007-08-01T08:51,8/1/07,213,4596,208.91,24.16,17.5,NA,8:51,Charlton,well drained
NA,8/1/07,213,4596,NA,NA,NA,NA,NA,Dry Down,well drained
2007-08-01T10:20,8/1/07,213,4596,239.34,15.99,17.5,NA,10:20,Montauk,well drained
NA,8/1/07,213,4596,NA,NA,NA,NA,NA,NWF,swamp
NA,8/1/07,213,4596,NA,NA,NA,NA,NA,NWM,moderately well drained
NA,8/1/07,213,4596,NA,NA,NA,NA,NA,NWN,well drained
NA,8/1/07,213,4596,NA,NA,NA,NA,NA,SWF,very well drained
NA,8/1/07,213,4596,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,8/1/07,213,4596,NA,NA,NA,NA,NA,SWN,poorly drained
NA,8/17/07,229,4612,NA,NA,NA,NA,NA,Charlton,well drained
NA,8/17/07,229,4612,NA,NA,NA,NA,NA,Dry Down,well drained
NA,8/17/07,229,4612,NA,NA,NA,NA,NA,Montauk,well drained
NA,8/17/07,229,4612,NA,NA,NA,NA,NA,NWF,swamp
2007-08-17T09:24,8/17/07,229,4612,164.49,15.33,16.5,NA,9:24,NWM,moderately well drained
2007-08-17T10:28,8/17/07,229,4612,215.92,46.45,17,NA,10:28,NWN,well drained
NA,8/17/07,229,4612,NA,NA,NA,NA,NA,SWF,very well drained
NA,8/17/07,229,4612,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,8/17/07,229,4612,NA,NA,NA,NA,NA,SWN,poorly drained
NA,8/21/07,241,4624,NA,NA,NA,NA,NA,Charlton,well drained
2007-08-21T11:21,8/21/07,241,4624,118.36,4.29,13.5,NA,11:21,Dry Down,well drained
NA,8/21/07,241,4624,NA,NA,NA,NA,NA,Montauk,well drained
NA,8/21/07,241,4624,NA,NA,NA,NA,NA,NWF,swamp
2007-08-21T08:28,8/21/07,241,4624,NA,NA,NA,NA,8:28,NWM,moderately well drained
2007-08-21T09:28,8/21/07,241,4624,NA,NA,NA,NA,9:28,NWN,well drained
NA,8/21/07,241,4624,NA,NA,NA,NA,NA,SWF,very well drained
NA,8/21/07,241,4624,NA,NA,NA,NA,NA,SWM,moderately well drained
NA,8/21/07,241,4624,NA,NA,NA,NA,NA,SWN,poorly drained
NA,8/28/07,240,4623,NA,NA,NA,NA,NA,Charlton,well drained
2007-08-28T11:08,8/28/07,240,4623,164.09,16.63,16.9,NA,11:08,Dry Down,well drained
NA,8/28/07,240,4623,NA,NA,NA,NA,NA,Montauk,well drained
NA,8/28/07,240,4623,NA,NA,NA,NA,NA,NWF,swamp
2007-08-28T08:39,8/28/07,240,4623,215.06,30.91,16.5,NA,8:39,NWM,moderately well drained
2007-08-28T09:40,8/28/07,240,4623,155.74,26.32,17.3,NA,9:40,NWN,well drained
NA,8/28/07,240,4623,NA,NA,NA,NA,NA,SWF,very well drained
