JULIAN DAY,TIME,Plot,air,7.5,aa
30,2245,2,3.1525,5.4359,
30,2245,3,2.7692,5.5645,
30,2245,4,,5.8338,
30,2245,5,,5.5012,
30,2245,6,3.0734,4.9275,
30,2245,7,4.3869,5.4726,
30,2245,8,4.3253,2.5196,
30,2245,9,2.5638,5.4699,
30,2245,10,4.6547,5.6411,
30,2245,11,3.6735,4.4016,
30,2245,12,5.6005,5.5777,
30,2245,13,3.8368,5.549,
30,2245,14,3.8835,4.9283,
30,2245,15,4.3705,4.4841,
30,2245,16,2.6563,4.9946,
30,2245,17,,,
30,2245,18,2.0918,5.183,
30,2245,19,3.7645,4.9799,
30,2245,20,2.7144,5.0087,
30,2300,1,4.4486,5.1622,
30,2300,2,3.5934,5.3989,
30,2300,3,3.358,5.5224,
30,2300,4,,5.8051,
30,2300,5,,5.4561,
30,2300,6,3.5384,4.8985,
30,2300,7,4.4879,5.4579,
30,2300,8,4.5254,3.2061,
30,2300,9,3.2234,5.4217,
30,2300,10,4.7936,5.6078,
30,2300,11,3.822,4.4534,
30,2300,12,5.5606,5.5698,
30,2300,13,3.9843,5.5514,
30,2300,14,3.9647,4.8981,
30,2300,15,4.4367,4.5661,
30,2300,16,3.2331,4.974,
30,2300,17,,,
30,2300,18,2.8412,5.1503,
30,2300,19,4.0304,4.9451,
30,2300,20,3.3493,4.9826,
30,2315,1,4.6085,5.1639,
30,2315,2,3.9566,5.3778,
30,2315,3,3.7669,5.4905,
30,2315,4,,5.7784,
30,2315,5,,5.4252,
30,2315,6,3.8661,4.8829,
30,2315,7,4.5911,5.4562,
30,2315,8,4.6947,3.6118,
30,2315,9,3.6378,5.3977,
30,2315,10,4.9229,5.5912,
30,2315,11,3.9912,4.5284,
30,2315,12,5.544,5.5651,
30,2315,13,4.1497,5.5567,
30,2315,14,4.0763,4.8852,
30,2315,15,4.5095,4.6403,
30,2315,16,3.6673,4.9652,
30,2315,17,,,
30,2315,18,3.3607,5.1246,
30,2315,19,4.237,4.9264,
30,2315,20,3.7718,4.9715,
30,2330,1,4.74,5.1736,
30,2330,2,4.2401,5.369,
30,2330,3,4.1125,5.4676,
30,2330,4,,5.7561,
30,2330,5,,5.4068,
30,2330,6,4.1806,4.8755,
30,2330,7,4.6921,5.4627,
30,2330,8,4.8366,4.0148,
30,2330,9,4.0224,5.3858,
30,2330,10,5.0331,5.5842,
30,2330,11,4.1397,4.6071,
30,2330,12,5.5191,5.5598,
30,2330,13,4.3099,5.5618,
30,2330,14,4.1947,4.8852,
30,2330,15,4.5791,4.7092,
30,2330,16,4.0213,4.9668,
30,2330,17,,,
30,2330,18,3.8125,5.1045,
30,2330,19,4.397,4.9178,
30,2330,20,4.0891,4.9668,
30,2345,1,4.8535,5.1904,
30,2345,2,4.4877,5.3684,
30,2345,3,4.4103,5.4525,
30,2345,4,,5.7386,
30,2345,5,,5.3955,
30,2345,6,4.4164,4.875,
30,2345,7,4.7851,5.4742,
30,2345,8,4.9601,4.3053,
30,2345,9,4.3171,5.3829,
30,2345,10,5.1246,5.5851,
30,2345,11,4.2695,4.6778,
30,2345,12,5.5182,5.5549,
30,2345,13,4.453,5.5647,
30,2345,14,4.3095,4.8927,
30,2345,15,4.645,4.7718,
30,2345,16,4.2893,4.9746,
30,2345,17,,,
30,2345,18,4.1403,5.088,
30,2345,19,4.5415,4.9178,
30,2345,20,4.3709,4.9714,
30,2400,1,4.9325,5.2084,
30,2400,2,4.6529,5.374,
30,2400,3,4.5925,5.4439,
30,2400,4,,5.7248,
30,2400,5,,5.393,
30,2400,6,4.5605,4.8818,
30,2400,7,4.8636,5.4882,
30,2400,8,5.0535,4.5066,
30,2400,9,4.517,5.3857,
30,2400,10,5.1865,5.5918,
30,2400,11,4.3759,4.7424,
30,2400,12,5.5163,5.5499,
30,2400,13,4.5773,5.5698,
30,2400,14,4.4222,4.9062,
30,2400,15,4.706,4.8245,
30,2400,16,4.453,4.9883,
30,2400,17,,,
30,2400,18,4.3736,5.0807,
30,2400,19,4.6369,4.9252,
30,2400,20,4.533,4.9815,
31,15,1,4.9695,5.227,
31,15,2,4.6921,5.381,
31,15,3,4.5826,5.4406,
31,15,4,,5.7126,
31,15,5,,5.3958,
31,15,6,4.5848,4.8907,
31,15,7,4.921,5.5035,
31,15,8,5.1063,4.5199,
31,15,9,4.522,5.3952,
31,15,10,5.2044,5.6001,
31,15,11,4.435,4.7923,
31,15,12,5.5178,5.5443,
31,15,13,4.6759,5.5751,
31,15,14,4.5112,4.9229,
31,15,15,4.7534,4.8624,
31,15,16,4.4502,5.0059,
31,15,17,,,
31,15,18,4.416,5.079,
31,15,19,4.6928,4.9357,
31,15,20,4.5402,4.9909,
31,30,1,4.9884,5.2428,
31,30,2,4.7378,5.3924,
31,30,3,4.627,5.4407,
31,30,4,,5.7031,
31,30,5,,5.404,
31,30,6,4.6024,4.9018,
31,30,7,4.9586,5.5174,
31,30,8,5.128,4.5624,
31,30,9,4.5681,5.4144,
31,30,10,5.2134,5.6078,
31,30,11,4.4888,4.8286,
31,30,12,5.5263,5.5401,
31,30,13,4.7377,5.5812,
31,30,14,4.5804,4.9428,
31,30,15,4.7893,4.884,
31,30,16,4.4566,5.0203,
31,30,17,,,
31,30,18,4.4381,5.0798,
31,30,19,4.7205,4.9519,
31,30,20,4.5519,5.0053,
31,45,1,5.0347,5.2579,
31,45,2,4.8567,5.3992,
31,45,3,4.8099,5.4424,
31,45,4,,5.6958,
31,45,5,,5.4107,
31,45,6,4.7326,4.9162,
31,45,7,5.0072,5.5297,
31,45,8,5.1884,4.7838,
31,45,9,4.7823,5.429,
31,45,10,5.256,5.6161,
31,45,11,4.5701,4.8692,
31,45,12,5.5452,5.5356,
31,45,13,4.8019,5.5843,
31,45,14,4.6394,4.965,
31,45,15,4.8243,4.921,
31,45,16,4.6195,5.0396,
31,45,17,,,
31,45,18,4.6354,5.087,
31,45,19,4.793,4.9701,
31,45,20,4.7196,5.0189,
31,100,1,5.0779,5.2731,
31,100,2,4.9181,5.4064,
31,100,3,4.8624,5.4427,
31,100,4,,5.6904,
31,100,5,,5.4166,
31,100,6,4.7955,4.9295,
31,100,7,5.062,5.5418,
31,100,8,5.241,4.8403,
31,100,9,4.8542,5.442,
31,100,10,5.2885,5.6241,
31,100,11,4.635,4.9082,
31,100,12,5.5454,5.5302,
31,100,13,4.873,5.5886,
31,100,14,4.703,4.9839,
31,100,15,4.8686,4.962,
31,100,16,4.6987,5.0573,
31,100,17,,,
31,100,18,4.6973,5.0937,
31,100,19,4.8476,4.9866,
31,100,20,4.7581,5.0333,
31,115,1,5.0586,5.2889,
31,115,2,4.798,5.4161,
31,115,3,4.5985,5.4454,
31,115,4,,5.6851,
31,115,5,,5.4263,
31,115,6,4.6428,4.9479,
31,115,7,5.0846,5.5542,
31,115,8,5.2213,4.5065,
31,115,9,4.564,5.4626,
31,115,10,5.2599,5.6316,
31,115,11,4.6199,4.9399,
31,115,12,5.569,5.5268,
31,115,13,4.9017,5.5944,
31,115,14,4.7412,5.006,
31,115,15,4.8864,4.9651,
31,115,16,4.4578,5.0783,
31,115,17,,,
31,115,18,4.4342,5.1049,
31,115,19,4.786,5.0021,
31,115,20,4.5094,5.0469,
31,130,1,4.8927,5.2876,
31,130,2,4.2968,5.4259,
31,130,3,3.7633,5.4491,
31,130,4,,5.6797,
31,130,5,,5.4335,
31,130,6,4.0855,4.9566,
31,130,7,5.0259,5.5583,
31,130,8,5.0538,3.6459,
31,130,9,3.6401,5.4877,
31,130,10,5.0925,5.636,
31,130,11,4.4451,4.9207,
31,130,12,5.5813,5.5253,
31,130,13,4.814,5.5993,
31,130,14,4.7052,5.0181,
31,130,15,4.8452,4.8873,
31,130,16,3.7357,5.0859,
31,130,17,,,
31,130,18,3.6141,5.112,
31,130,19,4.4966,5.0149,
31,130,20,3.7623,5.0545,
31,145,1,4.6783,5.2676,
31,145,2,3.7637,5.4244,
31,145,3,3.0247,5.4484,
31,145,4,,5.6747,
31,145,5,,5.4382,
31,145,6,3.5076,4.9596,
31,145,7,4.9136,5.5511,
31,145,8,4.8166,2.8162,
31,145,9,2.7748,5.5105,
31,145,10,4.8887,5.6273,
31,145,11,4.2341,4.8519,
31,145,12,5.5792,5.5248,
31,145,13,4.6443,5.6048,
31,145,14,4.5999,5.0186,
31,145,15,4.7612,4.7891,
31,145,16,3.0051,5.079,
31,145,17,,,
31,145,18,2.6809,5.1142,
31,145,19,4.166,5.0206,
31,145,20,2.9764,5.0518,
31,200,1,4.5387,5.2365,
31,200,2,3.5956,5.4064,
31,200,3,2.9891,5.4409,
31,200,4,,5.6689,
31,200,5,,5.431,
31,200,6,3.1678,4.9493,
31,200,7,4.7936,5.531,
31,200,8,4.6734,2.6745,
31,200,9,2.5626,5.5124,
31,200,10,4.7411,5.6066,
31,200,11,4.061,4.7617,
31,200,12,5.5753,5.5196,
31,200,13,4.4475,5.6083,
31,200,14,4.4602,5.001,
31,200,15,4.6735,4.7035,
31,200,16,2.6599,5.0601,
31,200,17,,,
31,200,18,2.2208,5.1145,
31,200,19,4.0253,5.0133,
31,200,20,2.7766,5.0348,
31,215,1,4.3952,5.1901,
31,215,2,3.2797,5.374,
31,215,3,2.5029,5.4254,
31,215,4,,5.6611,
31,215,5,,5.4106,
31,215,6,2.94,4.9261,
31,215,7,4.6904,5.5034,
31,215,8,4.52,2.0892,
31,215,9,2.2555,5.4935,
31,215,10,4.6448,5.5781,
31,215,11,3.8919,4.6684,
31,215,12,5.5603,5.516,
31,215,13,4.2836,5.6072,
31,215,14,4.3301,4.9703,
31,215,15,4.6018,4.6423,
31,215,16,2.4636,5.0344,
31,215,17,,,
31,215,18,1.8735,5.1048,
31,215,19,3.8215,4.9933,
31,215,20,2.3132,5.01,
31,230,1,4.2844,5.15,
31,230,2,3.0947,5.3415,
31,230,3,2.2688,5.4047,
31,230,4,,5.6513,
31,230,5,,5.3862,
31,230,6,2.688,4.9026,
31,230,7,4.5797,5.4731,
31,230,8,4.3738,1.7935,
31,230,9,1.8512,5.473,
31,230,10,4.5495,5.5451,
31,230,11,3.7607,4.5889,
31,230,12,5.5475,5.5141,
31,230,13,4.1399,5.6099,
31,230,14,4.2049,4.9359,
31,230,15,4.5326,4.5735,
31,230,16,2.15,4.9968,
31,230,17,,,
31,230,18,1.2056,5.0915,
31,230,19,3.7079,4.9688,
31,230,20,2.0389,4.9825,
31,245,1,4.1953,5.1111,
31,245,2,2.9156,5.3045,
31,245,3,1.8991,5.3807,
31,245,4,,5.6375,
31,245,5,,5.357,
31,245,6,2.4475,4.8739,
31,245,7,4.4796,5.4407,
31,245,8,4.2322,1.3311,
31,245,9,1.2507,5.4447,
31,245,10,4.4359,5.5078,
31,245,11,3.6139,4.5124,
31,245,12,5.5165,5.5098,
31,245,13,3.9984,5.6096,
31,245,14,4.08,4.8913,
31,245,15,4.4517,4.4837,
31,245,16,1.8315,4.9601,
31,245,17,,,
31,245,18,0.72452,5.0764,
31,245,19,3.4875,4.9323,
31,245,20,1.5766,4.9482,
31,300,1,4.0595,5.0639,
31,300,2,2.5312,5.2681,
31,300,3,1.3357,5.353,
31,300,4,,5.6245,
31,300,5,,5.3238,
31,300,6,2.063,4.8406,
31,300,7,4.3564,5.4051,
31,300,8,4.0584,0.62791,
31,300,9,0.74898,5.4135,
31,300,10,4.3254,5.4689,
31,300,11,3.429,4.428,
31,300,12,5.4882,5.5058,
31,300,13,3.8296,5.6106,
31,300,14,3.9293,4.8499,
31,300,15,4.3635,4.3688,
31,300,16,1.5791,4.9214,
31,300,17,,,
31,300,18,-0.00834,5.0527,
31,300,19,3.1702,4.9002,
31,300,20,1.1349,4.9102,
31,315,1,4.0231,5.0219,
31,315,2,2.6425,5.2262,
31,315,3,1.9739,5.3229,
31,315,4,,5.6083,
31,315,5,,5.2866,
31,315,6,2.3019,4.8078,
31,315,7,4.2753,5.3687,
31,315,8,4.0408,1.4082,
31,315,9,1.4508,5.3704,
31,315,10,4.3277,5.4289,
31,315,11,3.3917,4.3434,
31,315,12,5.4547,5.5012,
31,315,13,3.7063,5.6101,
31,315,14,3.8108,4.8021,
31,315,15,4.3057,4.3564,
31,315,16,1.9546,4.876,
31,315,17,,,
31,315,18,0.1331,5.0308,
31,315,19,3.3061,4.8579,
31,315,20,1.623,4.8699,
31,330,1,4.0048,4.9838,
31,330,2,2.7128,5.1836,
31,330,3,1.8218,5.2883,
31,330,4,,5.5902,
31,330,5,,5.2478,
31,330,6,2.3389,4.7775,
31,330,7,4.2309,5.3346,
31,330,8,4.0756,1.394,
31,330,9,1.1207,5.3235,
31,330,10,4.294,5.3909,
31,330,11,3.326,4.2989,
31,330,12,5.4213,5.4969,
31,330,13,3.6421,5.6084,
31,330,14,3.7341,4.7509,
31,330,15,4.2796,4.3336,
31,330,16,1.7848,4.8395,
31,330,17,,,
31,330,18,0.45198,5.0064,
31,330,19,3.355,4.8124,
31,330,20,1.6846,4.832,
31,345,1,3.9473,4.9439,
31,345,2,2.4706,5.1484,
31,345,3,1.4962,5.2576,
31,345,4,,5.5708,
31,345,5,,5.2112,
31,345,6,2.1822,4.7485,
31,345,7,4.1698,5.3082,
31,345,8,3.9765,1.0472,
31,345,9,1.1605,5.292,
31,345,10,4.2567,5.356,
31,345,11,3.2083,4.2504,
31,345,12,5.3982,5.494,
31,345,13,3.5475,5.609,
31,345,14,3.6512,4.712,
31,345,15,4.2414,4.2782,
31,345,16,1.9587,4.8053,
31,345,17,,,
31,345,18,0.27162,4.983,
31,345,19,3.2156,4.7768,
31,345,20,1.3283,4.8011,
31,400,1,4.2419,4.9382,
31,400,2,3.4855,5.1133,
31,400,3,3.5572,5.2277,
31,400,4,,5.5506,
31,400,5,,5.1788,
31,400,6,3.4234,4.7217,
31,400,7,4.2848,5.2949,
31,400,8,4.308,3.4464,
31,400,9,3.281,5.2486,
31,400,10,4.5658,5.3274,
31,400,11,3.5561,4.2692,
31,400,12,5.3606,5.4893,
31,400,13,3.6499,5.6082,
31,400,14,3.6839,4.6794,
31,400,15,4.2869,4.3789,
31,400,16,3.4277,4.7814,
31,400,17,,,
31,400,18,3.0008,4.9587,
31,400,19,3.8852,4.7438,
31,400,20,3.2787,4.7716,
31,415,1,4.5122,4.9526,
31,415,2,4.1529,5.0926,
31,415,3,4.3921,5.2012,
31,415,4,,5.5313,
31,415,5,,5.1544,
31,415,6,4.1719,4.7057,
31,415,7,4.4589,5.3002,
31,415,8,4.6661,4.5726,
31,415,9,4.3043,5.2143,
31,415,10,4.8121,5.3132,
31,415,11,3.8382,4.3717,
31,415,12,5.3379,5.4823,
31,415,13,3.9043,5.6058,
31,415,14,3.8423,4.6639,
31,415,15,4.408,4.5385,
31,415,16,4.2782,4.7752,
31,415,17,,,
31,415,18,4.2846,4.9384,
31,415,19,4.3496,4.7209,
31,415,20,4.2253,4.7581,
31,430,1,4.7026,4.9794,
31,430,2,4.5586,5.0937,
31,430,3,4.7356,5.1862,
31,430,4,,5.5143,
31,430,5,,5.1445,
31,430,6,4.5405,4.7054,
31,430,7,4.6195,5.3165,
31,430,8,4.893,4.8777,
31,430,9,4.7148,5.2022,
31,430,10,4.9755,5.3183,
31,430,11,4.0535,4.4928,
31,430,12,5.3281,5.4787,
31,430,13,4.1679,5.6039,
31,430,14,4.0273,4.6781,
31,430,15,4.5315,4.661,
31,430,16,4.6029,4.7888,
31,430,17,,,
31,430,18,4.7027,4.9215,
31,430,19,4.5895,4.7216,
31,430,20,4.5798,4.7624,
31,445,1,4.7297,5.0048,
31,445,2,4.4308,5.112,
31,445,3,4.1704,5.1836,
31,445,4,,5.5053,
31,445,5,,5.1506,
31,445,6,4.2196,4.7172,
31,445,7,4.6855,5.3397,
31,445,8,4.8846,4.0775,
31,445,9,4.0165,5.2202,
31,445,10,4.9527,5.3344,
31,445,11,4.0591,4.5787,
31,445,12,5.3302,5.4752,
31,445,13,4.3051,5.6055,
31,445,14,4.141,4.7034,
31,445,15,4.5886,4.6654,
31,445,16,4.1889,4.8126,
31,445,17,,,
31,445,18,3.9343,4.9144,
31,445,19,4.4582,4.7369,
31,445,20,4.1213,4.7785,
31,500,1,4.6675,5.0191,
31,500,2,4.1496,5.1328,
31,500,3,3.7708,5.1886,
31,500,4,,5.4968,
31,500,5,,5.1653,
31,500,6,3.7474,4.7368,
31,500,7,4.6637,5.3552,
31,500,8,4.7396,3.6705,
31,500,9,3.5097,5.2511,
31,500,10,4.8468,5.3496,
31,500,11,3.9574,4.5882,
31,500,12,5.3299,5.4722,
31,500,13,4.2798,5.6106,
31,500,14,4.1489,4.7251,
31,500,15,4.5648,4.5865,
31,500,16,3.7906,4.8267,
31,500,17,,,
31,500,18,3.451,4.9214,
31,500,19,4.197,4.7533,
31,500,20,3.5955,4.7935,
31,515,1,4.8009,5.0393,
31,515,2,4.5313,5.141,
31,515,3,4.7688,5.1926,
31,515,4,,5.4895,
31,515,5,,5.1739,
31,515,6,4.4541,4.7475,
31,515,7,4.7329,5.3689,
31,515,8,4.931,5.0345,
31,515,9,4.7536,5.2579,
31,515,10,4.9993,5.3607,
31,515,11,4.1651,4.6153,
31,515,12,5.3288,5.4677,
31,515,13,4.3497,5.6102,
31,515,14,4.2145,4.7388,
31,515,15,4.6128,4.687,
31,515,16,4.6928,4.8384,
31,515,17,,,
31,515,18,4.9774,4.9239,
31,515,19,4.6302,4.7653,
31,515,20,4.5726,4.8054,
31,530,1,4.9237,5.0687,
31,530,2,4.8623,5.1535,
31,530,3,5.1192,5.1962,
31,530,4,,5.4886,
31,530,5,,5.1783,
31,530,6,4.8186,4.756,
31,530,7,4.8422,5.3841,
31,530,8,5.115,5.2707,
31,530,9,5.1256,5.259,
31,530,10,5.1298,5.3721,
31,530,11,4.3517,4.6904,
31,530,12,5.3406,5.4613,
31,530,13,4.51,5.6081,
31,530,14,4.3355,4.7556,
31,530,15,4.7021,4.7893,
31,530,16,5.0443,4.8595,
31,530,17,,,
31,530,18,5.2928,4.9256,
31,530,19,4.8281,4.7813,
31,530,20,4.9404,4.8172,
31,545,1,4.9921,5.0994,
31,545,2,4.9514,5.1743,
31,545,3,5.1016,5.2044,
31,545,4,,5.4858,
31,545,5,,5.1931,
31,545,6,4.8687,4.7809,
31,545,7,4.9289,5.4064,
31,545,8,5.1802,5.2031,
31,545,9,5.0958,5.2814,
31,545,10,5.1786,5.389,
31,545,11,4.4502,4.7638,
31,545,12,5.3613,5.4563,
31,545,13,4.6433,5.6086,
31,545,14,4.4459,4.7812,
31,545,15,4.7679,4.8391,
31,545,16,5.0418,4.8864,
31,545,17,,,
31,545,18,5.2432,4.938,
31,545,19,4.8609,4.7979,
31,545,20,4.9458,4.8346,
31,600,1,5.0204,5.1272,
31,600,2,4.9163,5.196,
31,600,3,4.9131,5.2172,
31,600,4,,5.4854,
31,600,5,,5.2163,
31,600,6,4.8021,4.7996,
31,600,7,4.988,5.4296,
31,600,8,5.2014,4.9839,
31,600,9,4.8901,5.3109,
31,600,10,5.1955,5.4102,
31,600,11,4.5012,4.8173,
31,600,12,5.3822,5.4541,
31,600,13,4.7264,5.6128,
31,600,14,4.5305,4.8104,
31,600,15,4.8061,4.862,
31,600,16,4.8996,4.9095,
31,600,17,,,
31,600,18,4.9967,4.9483,
31,600,19,4.8266,4.8197,
31,600,20,4.803,4.8569,
31,615,1,5.0069,5.1444,
31,615,2,4.7939,5.2154,
31,615,3,4.7338,5.2295,
31,615,4,,5.4855,
31,615,5,,5.2393,
31,615,6,4.6304,4.8173,
31,615,7,5.0098,5.448,
31,615,8,5.1673,4.7681,
31,615,9,4.6568,5.3401,
31,615,10,5.1747,5.4288,
31,615,11,4.497,4.8434,
31,615,12,5.3983,5.4509,
31,615,13,4.7478,5.6154,
31,615,14,4.5698,4.8376,
31,615,15,4.8131,4.8452,
31,615,16,4.7223,4.9273,
31,615,17,,,
31,615,18,4.7397,4.9604,
31,615,19,4.7198,4.8405,
31,615,20,4.5811,4.8742,
31,630,1,4.9974,5.1593,
31,630,2,4.7149,5.2295,
31,630,3,4.62,5.2399,
31,630,4,,5.4867,
31,630,5,,5.2554,
31,630,6,4.5437,4.8333,
31,630,7,5.0148,5.4616,
31,630,8,5.1417,4.675,
31,630,9,4.5261,5.3628,
31,630,10,5.1545,5.4417,
31,630,11,4.5043,4.8555,
31,630,12,5.4105,5.4462,
31,630,13,4.7475,5.6178,
31,630,14,4.5921,4.8566,
31,630,15,4.8163,4.8426,
31,630,16,4.6648,4.9395,
31,630,17,,,
31,630,18,4.7283,4.9719,
31,630,19,4.7238,4.8601,
31,630,20,4.5357,4.8876,
31,645,1,4.9829,5.1681,
31,645,2,4.6355,5.2398,
31,645,3,4.4797,5.2464,
31,645,4,,5.4885,
31,645,5,,5.2665,
31,645,6,4.4661,4.8434,
31,645,7,5.016,5.4701,
31,645,8,5.1207,4.5193,
31,645,9,4.369,5.3757,
31,645,10,5.1382,5.4519,
31,645,11,4.5096,4.8616,
31,645,12,5.4293,5.444,
31,645,13,4.7438,5.6179,
31,645,14,4.6057,4.8704,
31,645,15,4.8207,4.8428,
31,645,16,4.5837,4.9495,
31,645,17,,,
31,645,18,4.6127,4.981,
31,645,19,4.7071,4.8722,
31,645,20,4.4781,4.8972,
31,700,1,4.953,5.171,
31,700,2,4.5236,5.2462,
31,700,3,4.322,5.2527,
31,700,4,,5.4903,
31,700,5,,5.2711,
31,700,6,4.3391,4.8517,
31,700,7,5.0009,5.4762,
31,700,8,5.0698,4.3371,
31,700,9,4.1959,5.3909,
31,700,10,5.1017,5.4579,
31,700,11,4.4897,4.8601,
31,700,12,5.436,5.4433,
31,700,13,4.7226,5.6191,
31,700,14,4.6087,4.8809,
31,700,15,4.8114,4.8289,
31,700,16,4.4484,4.9547,
31,700,17,,,
31,700,18,4.4298,4.9903,
31,700,19,4.6432,4.8829,
31,700,20,4.3452,4.9027,
31,715,1,4.8214,5.163,
31,715,2,3.9801,5.2484,
31,715,3,3.2488,5.2532,
31,715,4,,5.4892,
31,715,5,,5.2771,
31,715,6,3.665,4.856,
31,715,7,4.9279,5.4763,
31,715,8,4.9132,3.4189,
31,715,9,3.0387,5.4035,
31,715,10,4.9468,5.458,
31,715,11,4.3201,4.8417,
31,715,12,5.4338,5.4409,
31,715,13,4.6435,5.6197,
31,715,14,4.5717,4.8863,
31,715,15,4.78,4.7599,
31,715,16,3.8241,4.9538,
31,715,17,,,
31,715,18,3.7051,4.9974,
31,715,19,4.3748,4.8903,
31,715,20,3.5868,4.904,
31,730,1,4.5707,5.1336,
31,730,2,3.1687,5.2458,
31,730,3,2.1439,5.2532,
31,730,4,,5.4894,
31,730,5,,5.2827,
31,730,6,2.6508,4.848,
31,730,7,4.7265,5.4666,
31,730,8,4.5954,2.598,
31,730,9,1.6586,5.4248,
31,730,10,4.6777,5.4469,
31,730,11,3.9805,4.7452,
31,730,12,5.4438,5.4408,
31,730,13,4.386,5.6222,
31,730,14,4.418,4.8795,
31,730,15,4.678,4.6027,
31,730,16,3.1425,4.9366,
31,730,17,,,
31,730,18,2.9604,4.9943,
31,730,19,3.9496,4.8933,
31,730,20,2.8074,4.8975,
31,745,1,4.4159,5.0993,
31,745,2,2.8765,5.2268,
31,745,3,1.9081,5.245,
31,745,4,,5.4871,
31,745,5,,5.2727,
31,745,6,2.3896,4.8251,
31,745,7,4.5702,5.4429,
31,745,8,4.4246,2.471,
31,745,9,1.5233,5.4146,
31,745,10,4.5391,5.4191,
31,745,11,3.7916,4.6325,
31,745,12,5.4234,5.4385,
31,745,13,4.1385,5.6219,
31,745,14,4.2375,4.8477,
31,745,15,4.5846,4.5112,
31,745,16,2.9962,4.9037,
31,745,17,,,
31,745,18,2.866,4.9883,
31,745,19,3.8479,4.8733,
31,745,20,2.6783,4.8724,
31,800,1,4.3624,5.0631,
31,800,2,2.9772,5.1934,
31,800,3,2.3036,5.2241,
31,800,4,,5.4827,
31,800,5,,5.2473,
31,800,6,2.5933,4.8001,
31,800,7,4.485,5.4118,
31,800,8,4.4035,2.8105,
31,800,9,2.0401,5.3714,
31,800,10,4.5159,5.3842,
31,800,11,3.7342,4.5464,
31,800,12,5.3996,5.4323,
31,800,13,3.9985,5.6172,
31,800,14,4.1093,4.8027,
31,800,15,4.5244,4.4764,
31,800,16,3.1644,4.8676,
31,800,17,,,
31,800,18,3.1348,4.9804,
31,800,19,3.8995,4.8423,
31,800,20,2.9204,4.8428,
31,815,1,4.3721,5.0305,
31,815,2,3.2131,5.1573,
31,815,3,2.7202,5.1977,
31,815,4,,5.4771,
31,815,5,,5.2092,
31,815,6,2.9377,4.775,
31,815,7,4.4596,5.3804,
31,815,8,4.477,3.2631,
31,815,9,2.6339,5.3105,
31,815,10,4.559,5.3488,
31,815,11,3.7435,4.5024,
31,815,12,5.3781,5.4268,
31,815,13,3.9733,5.6111,
31,815,14,4.0515,4.7617,
31,815,15,4.5047,4.4874,
31,815,16,3.4345,4.8424,
31,815,17,,,
31,815,18,3.4598,4.9696,
31,815,19,4.0364,4.8125,
31,815,20,3.2346,4.8151,
31,830,1,4.3844,5.004,
31,830,2,3.3593,5.1256,
31,830,3,3.024,5.1692,
31,830,4,,5.4721,
31,830,5,,5.174,
31,830,6,3.1713,4.7537,
31,830,7,4.4611,5.3522,
31,830,8,4.5497,3.541,
31,830,9,3.1428,5.257,
31,830,10,4.6001,5.3189,
31,830,11,3.8172,4.4812,
31,830,12,5.3472,5.4201,
31,830,13,4.0031,5.6057,
31,830,14,4.0355,4.7275,
31,830,15,4.5102,4.5007,
31,830,16,3.6303,4.8238,
31,830,17,,,
31,830,18,3.7114,4.9544,
31,830,19,4.1334,4.7852,
31,830,20,3.406,4.7927,
31,845,1,4.4267,4.9878,
31,845,2,3.6298,5.1023,
31,845,3,3.5407,5.1447,
31,845,4,,5.4607,
31,845,5,,5.1489,
31,845,6,3.5533,4.737,
31,845,7,4.5887,5.3337,
31,845,8,4.6642,4.1144,
31,845,9,4.2822,5.2226,
31,845,10,4.6938,5.2995,
31,845,11,3.9377,4.4933,
31,845,12,5.3307,5.4133,
31,845,13,4.0609,5.5987,
31,845,14,4.0585,4.7032,
31,845,15,4.5332,4.5386,
31,845,16,3.894,4.8166,
31,845,17,,,
31,845,18,4.0491,4.9447,
31,845,19,4.2294,4.7664,
31,845,20,3.6665,4.7781,
31,900,1,4.484,4.9712,
31,900,2,3.9836,5.0758,
31,900,3,4.2405,5.1188,
31,900,4,,5.4519,
31,900,5,,5.1173,
31,900,6,4.5615,4.7264,
31,900,7,4.7171,5.3128,
31,900,8,4.8783,5.2649,
31,900,9,7.0411,5.1739,
31,900,10,4.8612,5.2908,
31,900,11,4.3097,4.5319,
31,900,12,5.3221,5.4091,
31,900,13,4.279,5.5875,
31,900,14,4.1412,4.6874,
31,900,15,4.5908,4.6151,
31,900,16,4.3139,4.825,
31,900,17,,,
31,900,18,4.7363,4.9386,
31,900,19,4.5768,4.7552,
31,900,20,4.3348,4.7773,
31,915,1,4.5542,4.9507,
31,915,2,4.2647,5.0402,
31,915,3,5.5309,5.0968,
31,915,4,,5.4596,
31,915,5,,5.07,
31,915,6,6.8822,4.7353,
31,915,7,4.9384,5.2746,
31,915,8,5.3049,7.5113,
31,915,9,13.181,5.0882,
31,915,10,5.1497,5.2961,
31,915,11,4.6374,4.6016,
31,915,12,5.3415,5.4137,
31,915,13,5.0719,5.5663,
31,915,14,4.4453,4.6616,
31,915,15,4.7195,4.8326,
31,915,16,5.4859,4.8673,
31,915,17,,,
31,915,18,6.2126,4.9396,
31,915,19,5.2753,4.7534,
31,915,20,5.3732,4.7904,
31,930,1,4.7197,4.9738,
31,930,2,5.096,5.0393,
31,930,3,9.0545,5.0943,
31,930,4,,5.4747,
31,930,5,,5.0486,
