Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,,55,65,85,91,95,death 
e,6,S,T,10,1,lr,3,31/10/02,,,,,,,
a,1,H,T+,2,1,qi,1,27/01/03,29-Mar,,,,,,
a,2,S,T++,2,1,qi,1,27/01/03,11-Apr,,,,,,
a,3,S,T,2,1,qi,1,27/01/03,14-Apr,,,,,,
a,4,H,T++,2,1,qi,1,27/01/03,23-Apr,,,,,,
a,5,H,T,2,1,qi,1,27/01/03,24-Apr,,,,,,
a,6,S,T+,2,1,qi,1,27/01/03,2-Apr,,,,,,8-Aug
b,1,H,T,2,1,qi,1,27/01/03,5-Jan,,,,,,
b,2,S,T+,2,1,qi,1,27/01/03,24-Apr,,,,24-Nov,,
b,3,S,T++,2,1,qi,1,27/01/03,31-Mar,,,,,,
b,4,H,T+,2,1,qi,1,27/01/03,29-Mar,,,,,,
b,5,S,T,2,1,qi,1,27/01/03,5-Jan,,,,,,
b,6,H,T++,2,1,qi,1,27/01/03,4-Apr,,,,,,
c,1,S,T,2,1,qi,1,27/01/03,22-Apr,,,,,,
c,2,H,T++,2,1,qi,1,27/01/03,11-Apr,,,,,,
c,3,H,T,2,1,qi,1,27/01/03,22-Apr,,,,,,
c,4,S,T++,2,1,qi,1,27/01/03,22-Mar,,,,,,1-Aug
c,5,H,T+,2,1,qi,1,27/01/03,6-Apr,,,,,,
c,6,S,T+,2,1,qi,1,27/01/03,11-Apr,,,,,,
d,1,S,T++,2,1,qi,1,27/01/03,30-Mar,,,,,,
d,2,S,T+,2,1,qi,1,27/01/03,5-Apr,,,,,,
d,3,H,T++,2,1,qi,1,27/01/03,,,,,,,19-Aug
d,4,S,T,2,1,qi,1,27/01/03,24-Apr,,,,,,
d,5,H,T+,2,1,qi,1,27/01/03,28-Apr,,,,,,
d,6,H,T,2,1,qi,1,27/01/03,24-Apr,,,,,,
e,1,H,T+,2,1,qi,1,27/01/03,6-Apr,,,,,,
e,2,H,T,2,1,qi,1,27/01/03,11-Apr,,,,,,
e,3,H,T++,2,1,qi,1,27/01/03,28-Mar,,,,,,
e,4,S,T++,2,1,qi,1,27/01/03,15-Apr,,,,,,
e,5,S,T+,2,1,qi,1,27/01/03,15-Apr,,,,,,
e,6,S,T,2,1,qi,1,27/01/03,24-Apr,,,,,,
a,1,H,T+,8,4,qi,2,27/01/03,28-Mar,,,,,,
a,2,S,T++,8,4,qi,2,27/01/03,29-Mar,,,,,,
a,3,S,T,8,4,qi,2,27/01/03,15-Apr,,,,,,
a,4,H,T++,8,4,qi,2,27/01/03,13-Mar,,,,,,
a,5,H,T,8,4,qi,2,27/01/03,25-Apr,,,,,,
a,6,S,T+,8,4,qi,2,27/01/03,8-Apr,,,,,,
b,1,H,T,8,4,qi,2,27/01/03,30-Apr,,,,,,
b,2,S,T+,8,4,qi,2,27/01/03,28-Mar,,,,,,
b,3,S,T++,8,4,qi,2,27/01/03,6-Apr,,,,,,
b,4,H,T+,8,4,qi,2,27/01/03,3-Apr,,,,,,
b,5,S,T,8,4,qi,2,27/01/03,25-Apr,,,,,,
b,6,H,T++,8,4,qi,2,27/01/03,27-Mar,,,,,,
c,1,S,T,8,4,qi,2,27/01/03,10-Apr,,,,,,
c,2,H,T++,8,4,qi,2,27/01/03,13-Mar,,,,,,
c,3,H,T,8,4,qi,2,27/01/03,22-Apr,,,,,,
c,4,S,T++,8,4,qi,2,27/01/03,16-Mar,,,,,,
c,5,H,T+,8,4,qi,2,27/01/03,4-Sep,,,,,,
c,6,S,T+,8,4,qi,2,27/01/03,23-Mar,,,,,,
d,1,S,T++,8,4,qi,2,27/01/03,4-Apr,,,,,,
d,2,S,T+,8,4,qi,2,27/01/03,28-Mar,,,,,,
d,3,H,T++,8,4,qi,2,27/01/03,,,,,,,19-Aug
d,4,S,T,8,4,qi,2,27/01/03,12-Apr,,,,,,
d,5,H,T+,8,4,qi,2,27/01/03,3-Apr,,,,,,
d,6,H,T,8,4,qi,2,27/01/03,5-May,,,,,,
e,1,H,T+,8,4,qi,2,27/01/03,24-Apr,,,,,,
e,2,H,T,8,4,qi,2,27/01/03,23-Apr,,,,,,
e,3,H,T++,8,4,qi,2,27/01/03,9-Apr,,,,,,
e,4,S,T++,8,4,qi,2,27/01/03,14-Mar,,,,,,
e,5,S,T+,8,4,qi,2,27/01/03,,,,,,,19-Aug
e,6,S,T,8,4,qi,2,27/01/03,,,,,,,19-Aug
a,1,H,T+,14,7,qi,3,27/01/03,3-Apr,,,,,,8-Aug
a,2,S,T++,14,7,qi,3,27/01/03,28-Mar,,,,,,
a,3,S,T,14,7,qi,3,27/01/03,10-Apr,,,,,,
a,4,H,T++,14,7,qi,3,27/01/03,30-Mar,,,,,,8-Aug
a,5,H,T,14,7,qi,3,27/01/03,7-Apr,,,,,,
a,6,S,T+,14,7,qi,3,27/01/03,21-Apr,,,,,,
b,1,H,T,14,7,qi,3,27/01/03,10-Apr,,,,,,
b,2,S,T+,14,7,qi,3,27/01/03,31-Mar,,,,,,
b,3,S,T++,14,7,qi,3,27/01/03,31-Mar,,,,,,6-Jul
b,4,H,T+,14,7,qi,3,27/01/03,4-Apr,,,,,,15-Jun
b,5,S,T,14,7,qi,3,27/01/03,14-Apr,,,,,,14-Jul
b,6,H,T++,14,7,qi,3,27/01/03,16-Mar,,,,,,8-Aug
c,1,S,T,14,7,qi,3,27/01/03,14-Apr,,,,,,
c,2,H,T++,14,7,qi,3,27/01/03,27-Mar,,,,,,
c,3,H,T,14,7,qi,3,27/01/03,13-Apr,,,,,,
c,4,S,T++,14,7,qi,3,27/01/03,26-Apr,,,,,,19-Aug
c,5,H,T+,14,7,qi,3,27/01/03,30-Mar,,,,,,
c,6,S,T+,14,7,qi,3,27/01/03,5-Apr,,,,,,
d,1,S,T++,14,7,qi,3,27/01/03,6-Apr,,,,,,
d,2,S,T+,14,7,qi,3,27/01/03,24-Apr,,,,,,19-Aug
d,3,H,T++,14,7,qi,3,27/01/03,22-Mar,,,,,,
d,4,S,T,14,7,qi,3,27/01/03,24-Apr,,,,,,
d,5,H,T+,14,7,qi,3,27/01/03,28-Mar,,,,,,
d,6,H,T,14,7,qi,3,27/01/03,29-Apr,,,,,,
e,1,H,T+,14,7,qi,3,27/01/03,30-Mar,,,,,,
e,2,H,T,14,7,qi,3,27/01/03,13-Apr,,,,,,
e,3,H,T++,14,7,qi,3,27/01/03,24-Apr,,,,,,8-Aug
e,4,S,T++,14,7,qi,3,27/01/03,15-Mar,,,,,,
e,5,S,T+,14,7,qi,3,27/01/03,16-Apr,,,,,,
e,6,S,T,14,7,qi,3,27/01/03,17-Apr,,,,,,
a,1,H,T+,14,1,qp,1,4/11/02,3-Apr,,,,,,7-Jul
a,2,S,T++,14,1,qp,1,4/11/02,11-May,,,,,,5-Jul
a,3,S,T,14,1,qp,1,4/11/02,21-Apr,,,,14-Nov,,
a,4,H,T++,14,1,qp,1,4/11/02,21-Mar,,,,,,15-Jul
a,5,H,T,14,1,qp,1,4/11/02,22-Apr,,,,,,20-Aug
a,6,S,T+,14,1,qp,1,4/11/02,5-Apr,,,,,,8-Aug
b,1,H,T,14,1,qp,1,4/11/02,7-Apr,,,,14-Nov,,
b,2,S,T+,14,1,qp,1,4/11/02,29-Mar,,,,1-Jan,,20-Jul
b,3,S,T++,14,1,qp,1,4/11/02,13-Mar,,,,,,19-Aug
b,4,H,T+,14,1,qp,1,4/11/02,2-Apr,,,,20-Nov,,
b,5,S,T,14,1,qp,1,4/11/02,31-Mar,,,,,,10-Jul
b,6,H,T++,14,1,qp,1,4/11/02,10-Mar,,,,,,13-Jun
c,1,S,T,14,1,qp,1,4/11/02,13-Apr,,,,4-Nov,,19-Aug
c,2,H,T++,14,1,qp,1,4/11/02,24-Mar,,,,,,5-Aug
c,3,H,T,14,1,qp,1,4/11/02,14-Apr,,,,10-Nov,,
c,4,S,T++,14,1,qp,1,4/11/02,11-Apr,,,,,,inf 25/7
c,5,H,T+,14,1,qp,1,4/11/02,5-Apr,,,,1-Dec,,
c,6,S,T+,14,1,qp,1,4/11/02,14-Mar,,,,14-Nov,,
d,1,S,T++,14,1,qp,1,4/11/02,9-Apr,,,,,,5-Aug
d,2,S,T+,14,1,qp,1,4/11/02,14-Mar,,,,,,3-Aug
d,3,H,T++,14,1,qp,1,4/11/02,1-Apr,,,,,,21-Jul
d,4,S,T,14,1,qp,1,4/11/02,4-Apr,,,,4-Nov,,
d,5,H,T+,14,1,qp,1,4/11/02,7-Apr,,,,16-Nov,,
d,6,H,T,14,1,qp,1,4/11/02,16-Apr,,,,4-Nov,,
e,1,H,T+,14,1,qp,1,4/11/02,20-Mar,,,,11-Nov,,
e,2,H,T,14,1,qp,1,4/11/02,13-Apr,,,,1-Nov,,
e,3,H,T++,14,1,qp,1,4/11/02,10-Mar,,,,,,8-Aug
e,4,S,T++,14,1,qp,1,4/11/02,11-Apr,,,,1-Jan.,,8-Aug
e,5,S,T+,14,1,qp,1,4/11/02,7-Apr,,,,,,25-Jul
e,6,S,T,14,1,qp,1,4/11/02,24-Apr,,,,,6-Dec,19-Aug
a,1,H,T+,8,7,qp,2,15/11/2,10-Mar,,,,,,
a,2,S,T++,8,7,qp,2,15/11/2,26-Mar,,,,3-Jan.,,8-Aug
a,3,S,T,8,7,qp,2,15/11/2,3-May,,,,26-Dec,,
a,4,H,T++,8,7,qp,2,15/11/2,23-Mar,,,,,,8-Aug
a,5,H,T,8,7,qp,2,15/11/2,6-Apr,,,,1-Feb,,
a,6,S,T+,8,7,qp,2,15/11/2,8-Mar,,,,,,25-Jul
b,1,H,T,8,7,qp,2,15/11/2,24-Mar,,,,10-Dec,,
b,2,S,T+,8,7,qp,2,15/11/2,18-Mar,,,,6-Jan.,,
b,3,S,T++,8,7,qp,2,15/11/2,21-Mar,,,,7-Jan.,,
b,4,H,T+,8,7,qp,2,15/11/2,10-Mar,,,,1-Feb,,
b,5,S,T,8,7,qp,2,15/11/2,9-Apr,,,,,,24-Jul
b,6,H,T++,8,7,qp,2,15/11/2,12-Mar,,,,7-Dec,,
c,1,S,T,8,7,qp,2,15/11/2,4-Apr,,,,,,
c,2,H,T++,8,7,qp,2,15/11/2,16-Mar,,,,,,inf 19/8
c,3,H,T,8,7,qp,2,15/11/2,26-Mar,,,,,,
c,4,S,T++,8,7,qp,2,15/11/2,25-Mar,,,,,,
c,5,H,T+,8,7,qp,2,15/11/2,5-Jan,,,,,,
c,6,S,T+,8,7,qp,2,15/11/2,22-Mar,,,,25-Feb,,
d,1,S,T++,8,7,qp,2,15/11/2,1-Apr,,,,,,5-Aug
d,2,S,T+,8,7,qp,2,15/11/2,16-Mar,,,,,,
d,3,H,T++,8,7,qp,2,15/11/2,10-Mar,,,,,,
d,4,S,T,8,7,qp,2,15/11/2,26-Mar,,,,9-Jan.,,
d,5,H,T+,8,7,qp,2,15/11/2,10-Apr,,,,,,
d,6,H,T,8,7,qp,2,15/11/2,4-Apr,,,,,,
e,1,H,T+,8,7,qp,2,15/11/2,,,,,,,19-Aug
e,2,H,T,8,7,qp,2,15/11/2,27-Mar,,,,1-Feb,,
e,3,H,T++,8,7,qp,2,15/11/2,20-Mar,,,,,,8-Aug
e,4,S,T++,8,7,qp,2,15/11/2,2-Mar,,,,1-Jan.,,
e,5,S,T+,8,7,qp,2,15/11/2,1-Apr,,,,,,
e,6,S,T,8,7,qp,2,15/11/2,12-Apr,,,,8-Dec,,
a,1,H,T+,2,4,qp,3,3/3/03,30-Mar,,,,,,
a,2,S,T++,2,4,qp,3,3/3/03,7-Apr,,,,,,
a,3,S,T,2,4,qp,3,3/3/03,10-Apr,,,,,,
a,4,H,T++,2,4,qp,3,3/3/03,,,,,,,inf 19/8
a,5,H,T,2,4,qp,3,3/3/03,,,,,,,
a,6,S,T+,2,4,qp,3,3/3/03,,,,,,,
b,1,H,T,2,4,qp,3,3/3/03,,,,,,,
b,2,S,T+,2,4,qp,3,3/3/03,7-Apr,,,,,,
b,3,S,T++,2,4,qp,3,3/3/03,,,,,,,
b,4,H,T+,2,4,qp,3,3/3/03,,,,,,,
b,5,S,T,2,4,qp,3,3/3/03,,,,,,,
b,6,H,T++,2,4,qp,3,3/3/03,,,,,,,
c,1,S,T,2,4,qp,3,3/3/03,,,,,,,
c,2,H,T++,2,4,qp,3,3/3/03,2-Apr,,,,,,
c,3,H,T,2,4,qp,3,3/3/03,,,,,,,
c,4,S,T++,2,4,qp,3,3/3/03,,,,,,,
c,5,H,T+,2,4,qp,3,3/3/03,,,,,,,
c,6,S,T+,2,4,qp,3,3/3/03,8-Apr,,,,,,
d,1,S,T++,2,4,qp,3,3/3/03,4-Apr,,,,,,
d,2,S,T+,2,4,qp,3,3/3/03,,,,,,,
d,3,H,T++,2,4,qp,3,3/3/03,,,,,,,
d,4,S,T,2,4,qp,3,3/3/03,,,,,,,
d,5,H,T+,2,4,qp,3,3/3/03,4-Apr,,,,,,
d,6,H,T,2,4,qp,3,3/3/03,14-Apr,,,,,,
e,1,H,T+,2,4,qp,3,3/3/03,,,,,,,
e,2,H,T,2,4,qp,3,3/3/03,11-Apr,,,,,,
e,3,H,T++,2,4,qp,3,3/3/03,,,,,,,
e,4,S,T++,2,4,qp,3,3/3/03,,,,,,,
e,5,S,T+,2,4,qp,3,3/3/03,11-Apr,,,,,,
e,6,S,T,2,4,qp,3,3/3/03,,,,,,,
a,1,H,T+,8,1,qr,1,15/11/2,21-Mar,,,,,,16-Jun
a,2,S,T++,8,1,qr,1,15/11/2,5-Apr,,,,,,10-Jul
a,3,S,T,8,1,qr,1,15/11/2,6-Apr,,,,,4-Nov,12-Aug
a,4,H,T++,8,1,qr,1,15/11/2,6-Apr,,,,,,8-Aug
a,5,H,T,8,1,qr,1,15/11/2,7-Apr,,,,,1-Jan.,8-Aug
a,6,S,T+,8,1,qr,1,15/11/2,23-Mar,,,,,,5-Jul
b,1,H,T,8,1,qr,1,15/11/2,10-Apr,,,,,,14-Jun
b,2,S,T+,8,1,qr,1,15/11/2,26-Mar,,,,,,20-Jul
b,3,S,T++,8,1,qr,1,15/11/2,11-Mar,,,,,26-Dec,24-Jul
b,4,H,T+,8,1,qr,1,15/11/2,4-Apr,,,,,,8-Aug
b,5,S,T,8,1,qr,1,15/11/2,10-Apr,,,,<4-11-03,,
b,6,H,T++,8,1,qr,1,15/11/2,25-Mar,,,,,,8-Aug
c,1,S,T,8,1,qr,1,15/11/2,13-Apr,,,,,6-Nov,19-Aug
c,2,H,T++,8,1,qr,1,15/11/2,31-Mar,,,,,,9-Aug
c,3,H,T,8,1,qr,1,15/11/2,7-Apr,,,,,,8-Aug
c,4,S,T++,8,1,qr,1,15/11/2,1-Apr,,,,,,20-Jul
c,5,H,T+,8,1,qr,1,15/11/2,31-Mar,,,,4-Nov,,
c,6,S,T+,8,1,qr,1,15/11/2,30-Mar,,,,,,5-Jul
d,1,S,T++,8,1,qr,1,15/11/2,8-Apr,,,,,,4-Aug
d,2,S,T+,8,1,qr,1,15/11/2,28-Mar,,,,,,15-Jul
d,3,H,T++,8,1,qr,1,15/11/2,24-Mar,,,,<4-11-03,,4-Aug
d,4,S,T,8,1,qr,1,15/11/2,10-Apr,,,,,29-Nov,19-Aug
d,5,H,T+,8,1,qr,1,15/11/2,5-Apr,,,,4-Nov,,28-Jul
d,6,H,T,8,1,qr,1,15/11/2,3-Apr,,,,4-Nov,,
e,1,H,T+,8,1,qr,1,15/11/2,26-Mar,,,,4-Nov,,
e,2,H,T,8,1,qr,1,15/11/2,9-Apr,,,,,,8-Aug
e,3,H,T++,8,1,qr,1,15/11/2,25-Mar,,,,25-Nov,,
e,4,S,T++,8,1,qr,1,15/11/2,27-Mar,,,,,,8-Aug
e,5,S,T+,8,1,qr,1,15/11/2,22-Apr,,,,,,25-Jul
e,6,S,T,8,1,qr,1,15/11/2,23-Apr,,,,26-Nov,,29-Jul
a,1,H,T+,14,4,qr,2,15/11/2,29-Mar,,,,,,19-Aug
a,2,S,T++,14,4,qr,2,15/11/2,6-Apr,,,,,,14-Jul
a,3,S,T,14,4,qr,2,15/11/2,13-Apr,,,,18-Nov,,
a,4,H,T++,14,4,qr,2,15/11/2,20-Mar,,,,,,25-Jul
a,5,H,T,14,4,qr,2,15/11/2,8-Apr,,,,,15-Nov,20-Aug
a,6,S,T+,14,4,qr,2,15/11/2,6-Apr,,,,,6-Dec,19-Aug
b,1,H,T,14,4,qr,2,15/11/2,16-Apr,,,,4-Nov,,
b,2,S,T+,14,4,qr,2,15/11/2,26-Mar,,,,,,8-Aug
b,3,S,T++,14,4,qr,2,15/11/2,29-Mar,,,,,,25-Jul
b,4,H,T+,14,4,qr,2,15/11/2,3-Apr,,,,14-Nov,26-Dec,
b,5,S,T,14,4,qr,2,15/11/2,11-Apr,,,,<4-11-03,4-Dec,
b,6,H,T++,14,4,qr,2,15/11/2,28-Mar,,,,<4-11-03,10-Dec,25-Jul
c,1,S,T,14,4,qr,2,15/11/2,21-Apr,,,,,,19-Aug
c,2,H,T++,14,4,qr,2,15/11/2,11-Mar,,,,,9-Nov,1-Aug
c,3,H,T,14,4,qr,2,15/11/2,9-Apr,,,,<4-11-03,14-Nov,
c,4,S,T++,14,4,qr,2,15/11/2,12-Apr,,,,,,28-Jul
c,5,H,T+,14,4,qr,2,15/11/2,1-Apr,,,,14-Nov,28-Nov,
c,6,S,T+,14,4,qr,2,15/11/2,28-Mar,,,,14-Nov,,
d,1,S,T++,14,4,qr,2,15/11/2,4-Apr,,,,26-Dec,26-Dec,
d,2,S,T+,14,4,qr,2,15/11/2,31-Mar,,,,30-Nov,26-Dec,29-Jul
d,3,H,T++,14,4,qr,2,15/11/2,5-Apr,,,,4-Nov,,1-Aug
d,4,S,T,14,4,qr,2,15/11/2,19-Apr,,,,4-Nov,,
d,5,H,T+,14,4,qr,2,15/11/2,2-Apr,,,,1-Dec,,
d,6,H,T,14,4,qr,2,15/11/2,17-Apr,,,,4-Nov,,
e,1,H,T+,14,4,qr,2,15/11/2,14-Apr,,,,14-Nov,,
e,2,H,T,14,4,qr,2,15/11/2,20-Apr,,,,4-Nov,28-Nov,
e,3,H,T++,14,4,qr,2,15/11/2,12-Mar,,,,,4-Nov,8-Aug
e,4,S,T++,14,4,qr,2,15/11/2,30-Mar,,,,25-Nov,,
e,5,S,T+,14,4,qr,2,15/11/2,3-Apr,,,,,,25-Jul
e,6,S,T,14,4,qr,2,15/11/2,22-Apr,,,,4-Nov,6-Dec,
a,1,H,T+,2,7,qr,3,4/11/02,7-Apr,,,,,,15-Jul
a,2,S,T++,2,7,qr,3,4/11/02,5-Apr,,,,,,12-Jul
a,3,S,T,2,7,qr,3,4/11/02,8-Apr,,,,,,16-Jun
a,4,H,T++,2,7,qr,3,4/11/02,10-Mar,,,,,,18-Jul
a,5,H,T,2,7,qr,3,4/11/02,22-Apr,,,,15-Dec,,
a,6,S,T+,2,7,qr,3,4/11/02,25-Mar,,,,,,5-Jul
b,1,H,T,2,7,qr,3,4/11/02,,,,,,,19-Aug
b,2,S,T+,2,7,qr,3,4/11/02,15-Apr,,,,,,
b,3,S,T++,2,7,qr,3,4/11/02,27-Mar,,,,,,20-Jul
b,4,H,T+,2,7,qr,3,4/11/02,12-Mar,,,,,26-Dec,10-Aug
b,5,S,T,2,7,qr,3,4/11/02,6-Apr,,,,<4-11-03,,
b,6,H,T++,2,7,qr,3,4/11/02,20-Mar,,,,,,8-Aug
c,1,S,T,2,7,qr,3,4/11/02,24-Apr,,,,,,10-Jul
c,2,H,T++,2,7,qr,3,4/11/02,12-Apr,,,,,,9-Aug
c,3,H,T,2,7,qr,3,4/11/02,31-Mar,,,,4-Nov,,
c,4,S,T++,2,7,qr,3,4/11/02,25-Mar,,,,,,20-Jul
c,5,H,T+,2,7,qr,3,4/11/02,,,,,,,4-Nov
c,6,S,T+,2,7,qr,3,4/11/02,23-Mar,,,,,,30-Jun
d,1,S,T++,2,7,qr,3,4/11/02,22-Apr,,,,,,1-Jul
d,2,S,T+,2,7,qr,3,4/11/02,13-Mar,,,,,,9-Aug
d,3,H,T++,2,7,qr,3,4/11/02,8-Mar,,,,22-Dec,,9-Aug
d,4,S,T,2,7,qr,3,4/11/02,17-Apr,,,,,,19-Aug
d,5,H,T+,2,7,qr,3,4/11/02,11-Apr,,,,,,19-Aug
d,6,H,T,2,7,qr,3,4/11/02,15-Apr,,,,,,21-Jul
e,1,H,T+,2,7,qr,3,4/11/02,12-Mar,,,,,,8-Aug
e,2,H,T,2,7,qr,3,4/11/02,31-Mar,,,,<4-11-03,18-Dec,inf 25/8
e,3,H,T++,2,7,qr,3,4/11/02,18-Mar,,,,,,20-Aug
e,4,S,T++,2,7,qr,3,4/11/02,8-Mar,,,,9-Dec,,
e,5,S,T+,2,7,qr,3,4/11/02,26-Mar,,,,4-Nov,18-Dec,15-Jul
e,6,S,T,2,7,qr,3,4/11/02,2-Apr,,,,28-Nov,,
a,1,H,T+,4,3,sp,1,20/03/03,1-Mar,9-May,12-May,,,,
a,1,H,T+,6,5,sp,1,20/03/03,1-Mar,5-May,8-May,28-May,,,
a,1,H,T+,12,7,sp,1,20/03/03,1-Mar,17-Jun,20-Jun,15-Jul,,,
a,1,H,T+,13,1,sp,1,20/03/03,1-Mar,,16-Jun,7-Jul,,,
a,2,S,T++,4,3,sp,1,20/03/03,25-Feb,28-Apr,4-May,,,,
a,2,S,T++,6,5,sp,1,20/03/03,25-Feb,24-Apr,4-May,,,,
a,2,S,T++,12,7,sp,1,20/03/03,25-Feb,27-Apr,3-May,,,,
a,2,S,T++,13,1,sp,1,20/03/03,25-Feb,23-Apr,26-Apr,,,,
a,3,S,T,4,3,sp,1,20/03/03,1-Mar,26-Jun,3-Jul,1-Aug,,,
a,3,S,T,6,5,sp,1,20/03/03,1-Mar,,25-Jul,,,,
a,3,S,T,12,7,sp,1,20/03/03,3-Mar,,29-Jul,23-Aug,,,
a,3,S,T,13,1,sp,1,20/03/03,15-Mar,,28-Jul,16-Aug,,,
a,4,H,T++,4,3,sp,1,20/03/03,1-Mar,27-Apr,5-May,,,,
a,4,H,T++,6,5,sp,1,20/03/03,2-Mar,,16-Jun,16-Jul,,,
a,4,H,T++,12,7,sp,1,20/03/03,1-Mar,11-May,15-May,,,,
a,4,H,T++,13,1,sp,1,20/03/03,1-Mar,8-May,12-May,,,,
a,5,H,T,4,3,sp,1,20/03/03,10-Mar,,25-Jul,19-Aug,,,
a,5,H,T,6,5,sp,1,20/03/03,3-Mar,12-Aug,14-Aug,,,,
a,5,H,T,12,7,sp,1,20/03/03,6-Mar,24-Jul,29-Jul,,,,
a,5,H,T,13,1,sp,1,20/03/03,10-Mar,,8-Aug,,,,
a,6,S,T+,4,3,sp,1,20/03/03,4-Mar,,29-May,10-Jun,,,
a,6,S,T+,6,5,sp,1,20/03/03,4-Mar,12-May,15-May,1/6?,,,
a,6,S,T+,12,7,sp,1,20/03/03,4-Mar,29-Jun,26-Jul,18-Aug,,,
a,6,S,T+,13,1,sp,1,20/03/03,1-Mar,9-May,12-May,5-Jun,,,
b,1,H,T,4,3,sp,1,21/03/03,1-Mar,21-Jun,25-Jun,,,,
b,1,H,T,6,5,sp,1,21/03/03,1-Mar,,11-Jul,6-Aug,,,
b,1,H,T,12,7,sp,1,21/03/03,1-Mar,15-Jun,22-Jun,18-Jul,,,
b,1,H,T,13,1,sp,1,21/03/03,1-Mar,21-Jun,25-Jun,,,,
b,2,S,T+,4,3,sp,1,21/03/03,28-Feb,28-Apr,1-May,,,,
b,2,S,T+,6,5,sp,1,21/03/03,25-Feb,22-Apr,27-Apr,,,,
b,2,S,T+,10,5,sp,1,21/03/03,27-Feb,30-May,2-Jun,2-Jul,,,
b,2,S,T+,12,7,sp,1,21/03/03,25-Feb,2-May,6-May,22-May,,,
b,2,S,T+,13,1,sp,1,21/03/03,27-Feb,3-May,12-May,27-May,,,
b,2,S,T+,15,6,sp,1,21/03/03,1-Mar,15-Jun,,,,,
b,3,S,T++,4,3,sp,1,21/03/03,3-Mar,23-Jul,,23-Aug,,,
b,3,S,T++,6,5,sp,1,21/03/03,12-Mar,21-Jun,26-Jun,18-Jul,,,
b,3,S,T++,12,7,sp,1,21/03/03,25-Feb,30-Apr,4-May,,,,
b,3,S,T++,13,1,sp,1,21/03/03,25-Feb,19-Apr,22-Apr,,,,
b,4,H,T+,4,3,sp,1,21/03/03,1-Mar, 28/5,11-Jun,,,,
b,4,H,T+,6,5,sp,1,21/03/03,1-Mar,25-Jun,30-Jun,18-Jul,,,
b,4,H,T+,12,7,sp,1,21/03/03,27-Feb,26-May,29-May,15-Jun,,,
b,4,H,T+,13,1,sp,1,21/03/03,27-Feb,22-Apr,28-Apr,,,,
b,5,S,T,4,3,sp,1,21/03/03,4-Mar,,5-Jul,,,,
b,5,S,T,6,5,sp,1,21/03/03,3-Mar,,11-Aug,22-Aug,,,
b,5,S,T,12,7,sp,1,21/03/03,21-Mar,,3-Sep,,,,
b,5,S,T,13,1,sp,1,21/03/03,28-Feb,24-Jul,29-Jul,8-Aug,,,
b,6,H,T++,4,3,sp,1,21/03/03,26-Feb,8-May,14-May,,,,
b,6,H,T++,6,5,sp,1,21/03/03,27-Feb,7-May,13-May,,,,
b,6,H,T++,12,7,sp,1,21/03/03,28-Feb,6-May,12-May,,,,
b,6,H,T++,13,1,sp,1,21/03/03,28-Feb,5-May,12-May,,,,
c,1,S,T,4,3,sp,1,25-Mar-03,10-Mar,8-Aug,14-Aug,26-Aug,,,
c,1,S,T,6,5,sp,1,25-Mar-03,16-Mar,,23-Jun,,,,
c,1,S,T,12,7,sp,1,25-Mar-03,11-Mar,25-Jul,6-Aug,24-Aug,,,
c,1,S,T,13,1,sp,1,25-Mar-03,1-Mar,,27-Jun,,,,
c,2,H,T++,4,3,sp,1,25-Mar-03,,,,,,,
c,2,H,T++,6,5,sp,1,25-Mar-03,27-Mar,29-Apr,5-May,,,,
c,2,H,T++,12,7,sp,1,25-Mar-03,26-Feb,5-May,12-May,,,,
c,2,H,T++,13,1,sp,1,25-Mar-03,25-Feb,16-May,,,,,
c,3,H,T,4,3,sp,1,25-Mar-03,3-Mar,13-Aug,19-Aug,,,,
c,3,H,T,6,5,sp,1,25-Mar-03,2-Apr,11-Aug,14-Aug,sup9/9,,,
c,3,H,T,12,7,sp,1,25-Mar-03,18-Mar,12-Aug,19-Aug,,,,
c,3,H,T,13,1,sp,1,25-Mar-03,15-Mar,,19-Aug,26-Aug,,,
c,4,S,T++,4,3,sp,1,25-Mar-03,27-Feb,27-May,29-May,19-Jun,,,
c,4,S,T++,6,5,sp,1,25-Mar-03,26-Feb,3-May,8-May,12-Jun,,,
c,4,S,T++,12,7,sp,1,25-Mar-03,27-Feb,23-May,28-May,,,,
c,4,S,T++,13,1,sp,1,25-Mar-03,25-Feb,24-Apr,29-Apr,,,,
c,5,H,T+,4,3,sp,1,25-Mar-03,28-Feb,,21-Jul,22/08/2003?,,,
c,5,H,T+,6,5,sp,1,25-Mar-03,27-Feb,15-May,19-May,5-Jun,,,
c,5,H,T+,12,7,sp,1,25-Mar-03,2-Mar,22-Jun,26-Jun,11-Jul,,,
c,5,H,T+,13,1,sp,1,25-Mar-03,27-Feb,2-May,7-May,,,,
c,6,S,T+,4,3,sp,1,25-Mar-03,28-Feb,12-May,16-May,1-Jun,,,
c,6,S,T+,6,5,sp,1,25-Mar-03,27-Feb,,8-Jun,,,,
c,6,S,T+,12,7,sp,1,25-Mar-03,1-Mar,19-May,28-May,12/06/2003?,,,
c,6,S,T+,13,1,sp,1,25-Mar-03,27-Feb,3-May,7-May,,,,
d,1,S,T++,4,3,sp,1,26-Mar,27-Feb,9-May,12-May,,,,
